,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500,SSH
0,2002-06-06,104-08,37.0567,130.3117,19.6173,16.7704,16.6107,15.4845,14.4188,12.1458,12.1458,9.8475,6.4849,1.3778,1.2156,0.9474,0.7281,0.5673,0.5934600036456983
1,1993-06-02,104-08,37.0567,130.3117,18.6131,18.2581,17.8505,16.0629,14.4525,14.4525,10.1966,6.1953,6.1953,6.1953,1.458,1.1719,0.7999,0.6159,0.6539141986363369
2,2004-06-14,104-08,37.0567,130.3117,18.4301,18.0258,16.8892,15.2245,13.2423,10.0719,10.0719,10.0719,9.9559,8.6145,4.4641,3.2098,1.1856,0.7018,0.627764526060007
3,1999-06-06,104-08,37.0567,130.3117,18.8832,18.4176,17.8783,16.9705,14.378,6.6203,6.6203,6.6203,6.6203,6.6203,1.6432,1.2912,0.821,0.6059,0.6011823478729995
4,2003-06-13,104-08,37.0567,130.3117,19.1146,18.5241,16.6671,15.1053,12.9954,8.914,8.914,8.914,8.914,5.4944,1.96,1.1714,0.7913,0.6048,0.6230964841224159
5,1998-06-09,104-08,37.0567,130.3117,20.6455,19.9982,16.6816,15.094,13.7617,9.045,7.7777,4.0941,1.4205,1.4205,1.4205,1.1859,0.8037,0.6586,0.567913201091712
6,2005-06-22,104-08,37.0567,130.3117,21.3302,18.5974,14.613,11.8639,10.2771,4.0237,3.9931,3.7958,1.5835,1.5835,1.5835,1.0762,0.8111,0.6662,0.568860306526335
7,1997-06-10,104-08,37.0567,130.3117,18.302,18.302,17.1186,16.5223,15.4883,14.2038,14.2038,11.53,10.1062,5.79,2.4562,1.5596,0.7881,0.5408,0.6472528764861711
8,2004-06-14,104-08,37.0567,130.3117,18.1706,16.3155,16.3155,14.6993,12.3177,6.2088,2.3,2.3,1.5633,1.0943,0.85,0.8543,0.7203,0.6037,0.5091134473928005
9,1998-06-09,104-08,37.0567,130.3117,19.2729,19.0373,17.4865,16.2514,14.7709,11.1785,11.1785,11.1785,10.1991,7.4276,2.4637,2.6791,1.0981,0.6953,0.6595858574852238
10,1998-06-09,104-08,37.0567,130.3117,17.7764,17.7764,16.9568,15.7473,14.0566,12.4924,10.9185,8.7864,7.9803,5.3836,2.0838,1.5597,0.7754,0.5379,0.6104353372983207
11,1997-06-10,104-08,37.0567,130.3117,22.1693,20.2538,15.3943,14.5143,14.036,11.1761,2.3,1.72,1.4204,1.1499,0.85,0.7997,0.7399,0.7124,0.5540907419251028
12,1995-06-09,104-08,37.0567,130.3117,17.926,17.926,15.9926,14.8197,11.2059,8.0472,8.0472,8.0472,8.0472,8.0472,3.9086,1.5945,0.8341,0.5928,0.658591019930823
13,1993-06-02,104-08,37.0567,130.3117,18.8567,17.4626,16.094,15.2835,12.6486,10.823,10.0504,5.6374,3.1434,2.336,1.1963,0.8996,0.7126,0.5526,0.6091425409094907
14,1999-06-06,104-08,37.0567,130.3117,19.5609,16.7524,15.0798,15.0798,11.6603,8.7311,6.2074,2.5894,2.5894,1.4517,0.85,0.8481,0.7081,0.5074,0.5042367101113223
15,2009-06-08,104-08,37.0567,130.3117,17.4645,16.6971,16.4606,15.8717,13.1968,13.0866,9.15,5.1173,5.1173,3.0692,0.9977,0.9246,0.7882,0.5972,0.5971697925484096
16,1996-06-10,104-08,37.0567,130.3117,17.8918,17.8918,16.2806,14.9866,14.258,14.258,11.3334,9.0993,7.5912,5.2654,1.5626,1.0989,0.7169,0.5204,0.6265289100340289
17,2006-06-19,104-08,37.0567,130.3117,17.7895,16.7434,16.3986,14.5695,13.4794,12.3177,8.6113,4.854,4.854,3.8376,1.1775,1.026,0.7942,0.6177,0.537430245548452
18,1993-06-02,104-08,37.0567,130.3117,19.678,17.0007,17.0007,15.1776,14.5602,12.6846,10.4439,7.0699,7.0699,5.5225,1.6223,1.3229,1.1172,0.8597,0.6326655856319423
19,1996-06-10,104-08,37.0567,130.3117,19.9138,17.3086,15.2922,12.0595,12.0595,12.0595,10.3015,4.7193,1.5493,1.5493,1.1894,1.1286,0.8104,0.6403,0.5723612275672263
20,2008-06-13,104-08,37.0567,130.3117,18.873,16.6477,15.714,14.8156,12.8382,7.9963,7.9963,5.6287,3.4074,1.6292,1.6025,1.1139,0.809,0.5975,0.5435618910875222
21,2006-06-19,104-08,37.0567,130.3117,19.5476,16.3067,16.3067,15.5734,14.2897,9.8549,9.8549,5.2824,4.5095,1.1102,0.85,0.8874,0.7931,0.6722,0.5841942088880672
