,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500
0,2007-08-18,105-09,37.5533,130.625,23.171,23.171,21.3345,15.663,14.4609,13.8035,8.908,8.908,3.5114,2.3975,1.8331,1.0097,0.813,0.7429502504742479
1,1974-08-19,105-09,37.5533,130.625,24.3932,23.7433,19.25,16.1103,14.5627,11.3363,9.6358,6.952906853456585,6.952906853456585,3.3314,1.3435,1.0266,1.0325,0.5696418920318822
2,2002-08-16,105-09,37.5533,130.625,22.0037,21.8582,20.205,18.3978,13.6174,13.6174,11.9172,11.035370544539283,2.6246,2.6246,1.3077,0.9069,0.637,0.6472542454433534
3,1978-08-10,105-09,37.5533,130.625,22.2812,22.2812,20.1459,17.2891,15.0797,12.8084,11.9756,7.96728457458871,7.96728457458871,7.96728457458871,1.1675,1.4156,0.8762,0.6450115092855239
4,1999-08-28,105-09,37.5533,130.625,21.9452,21.9452,20.6816,15.6961,14.982,12.3363,11.6859,7.650225575768797,4.6313,4.6313,1.775,0.76,0.8504,0.6740478370507977
5,1976-08-11,105-09,37.5533,130.625,23.273,22.9888,19.0421,15.6672,13.3897,13.3897,11.5323,11.5323,9.3913,3.7783,2.175,1.0881,0.8994,0.5862594309159274
6,2002-08-16,105-09,37.5533,130.625,21.7729,19.7246,19.7246,16.9243,15.6968,14.3722,11.1332,11.1332,9.2767,4.2509,2.2195,1.5002,0.9857,0.5598985700264968
7,1974-08-19,105-09,37.5533,130.625,25.3554,21.318,19.3148,16.4627,12.9508,12.9508,11.4906,6.245869861235308,6.245869861235308,3.8589,1.8304,1.0634,0.9587,0.6851605798145376
8,1998-08-22,105-09,37.5533,130.625,22.8517,22.8517,19.8234,16.4198,13.0885,13.0885,13.0885,8.961942405931362,8.961942405931362,1.6491,1.6491,1.7746,0.7484,0.5984192162335205
9,2002-08-16,105-09,37.5533,130.625,22.6743,22.6743,21.6331,18.5022,15.6337,15.2068,11.4054,8.998346016968888,5.079,3.0281,2.0057,1.1409,1.0328,0.49758788163301293
10,2002-08-16,105-09,37.5533,130.625,23.2909,23.2909,22.5249,16.8916,15.0634,15.0564,9.9312,7.048883978008445,5.0197,1.3,1.3,1.1405,0.6404,0.5338389938122181
11,1990-08-08,105-09,37.5533,130.625,26.876,24.3734,24.3734,17.8442,14.4293,13.3657,4.0541,4.0541,3.304,3.304,1.199,1.4045,0.8447,0.5692070697888176
12,1995-08-11,105-09,37.5533,130.625,23.173,23.173,20.5255,17.677,16.1437,13.6105,11.4701,11.4701,9.2547,2.7924,1.5899,1.0385,0.9224,0.8102072028302009
