,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500
0,1998-12-16,105-09,37.5533,130.625,13.8618,13.8618,13.8618,13.8618,13.8618,13.8618,13.8574,12.2943,9.4405,6.9617,1.2691,1.9442,0.8582,0.6464
1,1987-12-12,105-09,37.5533,130.625,15.679,15.679,14.3998,14.3998,14.3998,14.3998,13.82,13.4603,11.3145,1.6841,1.6841,1.2049,0.5761,0.5505
2,2004-12-11,105-09,37.5533,130.625,14.581,14.581,14.581,14.581,14.581,14.581,14.581,10.1857,10.1857,2.9339,2.155,1.194,0.9899,0.4644
3,1974-12-16,105-09,37.5533,130.625,14.3064,14.3064,14.2389,14.2389,14.2389,14.2389,11.184,11.0805,9.177,2.3647,1.4814,1.6271,0.8565,0.5361
4,2010-12-20,105-09,37.5533,130.625,16.0096,13.994,13.994,13.994,13.994,13.994,13.994,12.2737,11.4753,8.8687,1.684,1.4217,0.8568,0.6206
5,1980-12-17,105-09,37.5533,130.625,15.8285,14.0547,14.0547,14.0547,14.0547,13.7426,9.3066,4.7094,3.3832,2.454,1.5048,1.123,0.7107,0.5805
6,2004-12-11,105-09,37.5533,130.625,16.2137,16.2137,16.0399,15.2163,15.2163,15.2163,15.2163,11.967,9.6847,3.4235,2.464,1.3221,0.9833,0.5487
7,1998-12-16,105-09,37.5533,130.625,15.1818,15.1255,15.0126,14.5671,14.5671,14.5671,14.5671,13.455,10.0901,9.0258,0.9,0.8562,0.6054,0.5777
8,2001-12-19,105-09,37.5533,130.625,13.9943,13.9943,13.9943,13.9943,13.2172,13.2172,13.2172,11.3621,9.6151,1.3567,1.3567,1.1133,0.6357,0.6159
9,2001-12-19,105-09,37.5533,130.625,14.4677,14.4677,13.0658,13.0658,13.0658,13.0658,11.4679,10.9306,1.92,1.92,1.4857,1.2935,1.1488,0.3638
10,2003-12-14,105-09,37.5533,130.625,15.1494,15.1494,15.1494,15.0793,15.0793,15.0793,15.0793,10.9049,10.1456,7.6618,5.724,1.4576,0.6585,0.684
11,2003-12-14,105-09,37.5533,130.625,12.9653,12.9653,12.9653,12.9653,12.9653,12.9653,12.9653,10.3105,10.3105,7.9407,1.1341,1.1081,1.1746,0.6213
12,2000-12-08,105-09,37.5533,130.625,15.6224,15.5679,14.9862,14.9862,14.1931,14.1931,11.1815,9.3327,7.3842,1.9072,1.3327,1.796,0.773,0.678
13,2001-12-19,105-09,37.5533,130.625,14.5503,14.5503,14.3193,14.2723,13.6926,13.6926,13.6926,13.6926,11.3214,1.3,1.3,1.7324,0.9094,0.424
14,2001-12-19,105-09,37.5533,130.625,12.9204,12.9204,12.9204,12.9204,12.9204,12.9204,12.9204,11.2286,9.5346,9.5346,1.5889,1.237,0.9056,0.5498
15,1997-12-16,105-09,37.5533,130.625,15.985,15.8406,15.7728,15.7728,15.6337,15.6337,15.5492,11.6661,11.6208,1.6703,1.6703,0.9693,0.9645,0.5954
16,2010-12-20,105-09,37.5533,130.625,14.3998,14.3998,14.3998,14.3998,14.3998,13.982,13.982,10.6181,10.1809,1.3,1.1274,1.0356,0.4251,0.5768
17,1973-12-14,105-09,37.5533,130.625,14.5098,13.7276,13.7276,13.7276,13.7276,13.7276,13.7276,12.9218,11.6445,7.985,6.487,1.4644,0.7556,0.4843
18,2000-12-08,105-09,37.5533,130.625,16.2513,15.4907,15.4907,15.4907,14.673,14.673,9.5162,8.6274,1.92,1.92,1.92,1.4172,0.5796,0.5253
19,2002-12-21,105-09,37.5533,130.625,15.3955,15.3955,15.0069,14.2999,14.2999,13.6189,11.3245,2.5086,2.5086,1.3,1.1772,1.0746,0.607,0.4957
20,1996-12-12,105-09,37.5533,130.625,15.9372,14.8033,14.4893,14.4893,14.4893,14.4893,8.1368,5.4558,3.1412,1.3,1.3,0.5501,0.6929,0.5866
21,1980-12-17,105-09,37.5533,130.625,15.1871,15.024,14.3602,14.3602,14.0023,14.0023,4.0497,4.0497,2.0555,2.0555,1.3422,1.4436,0.8431,0.7401
22,1998-12-16,105-09,37.5533,130.625,14.7088,14.7088,14.7088,13.8977,13.8977,13.8977,13.8977,13.8977,10.2622,7.0101,2.3233,1.3812,0.8069,0.5296
