,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500,SSH
0,2001-04-16,104-10,37.0567,130.94,11.7475,11.598,11.598,11.598,11.401,11.401,11.401,9.0121,6.9127,2.5445,1.4543,1.0305,0.7897,0.6274,0.5253305587230694
1,2010-04-06,104-10,37.0567,130.94,12.1938,12.1938,11.8976,11.2859,10.132,7.5393,5.367204224098749,2.3088,1.7845,1.0544,0.8705,0.7983,0.61,0.43,0.4107
2,1996-04-07,104-10,37.0567,130.94,9.89,9.89,9.8662,9.8662,9.2035,7.4792,6.103161528917489,6.103161528917489,4.4691,1.2923,0.8705,0.7983,0.61,0.43,0.4107
3,1999-04-18,104-10,37.0567,130.94,11.6131,11.1153,10.6428,10.5445,10.0464,8.1481,6.132603307822107,4.0728,2.8838,2.8838,2.4653,1.2972,0.7608,0.5448,0.48055116180205404
4,2009-04-10,104-10,37.0567,130.94,11.2719,11.1977,10.7844,10.7562,9.0582,7.3897,6.139474807327199,6.139474807327199,2.7943,1.2491,1.0245,0.8593,0.6478,0.5435,0.5066225157687919
5,2005-04-16,104-10,37.0567,130.94,10.3075,10.3075,9.6688,9.0092,8.8647,6.7501,5.424861683763989,5.424861683763989,2.7808,1.0544,0.9849,0.7983,0.61,0.4795,0.48475895083110987
6,2011-04-12,104-10,37.0567,130.94,12.7614,12.7614,12.7614,12.7221,11.2941,9.6912,8.393104509224855,8.0886,5.5084,1.1928,0.8705,0.7983,0.61,0.5327,0.5208894479965686
7,2001-04-16,104-10,37.0567,130.94,11.3294,11.3294,11.0124,11.0124,10.0573,8.8443,7.46652515245429,4.5641,4.5641,2.4172,1.4344,1.0282,0.7565,0.5805,0.5105084994928918
8,1994-04-20,104-10,37.0567,130.94,12.4422,12.0081,11.69,11.3946,10.5119,9.5517,8.668657293897505,6.4842,3.8371,1.4924,0.8705,0.7983,0.7291,0.601,0.492637397930498
9,2001-04-16,104-10,37.0567,130.94,11.6917,11.433,11.2521,11.1039,10.321,9.626,8.960180540467007,3.8544,3.8544,2.8345,1.7274,1.2133,0.8395,0.6892,0.5776540017984325
10,2010-04-06,104-10,37.0567,130.94,12.1098,12.1098,11.6589,11.4378,9.6146,7.1976,4.405461963026909,2.1013,1.7063,1.0544,0.8705,0.7983,0.61,0.43,0.4107
11,2009-04-10,104-10,37.0567,130.94,11.5078,11.5033,10.8737,10.8737,10.5966,9.0523,7.385438016195116,7.385438016195116,4.4386,1.9927,1.0903,0.8688,0.7649,0.6538,0.5584223315968565
12,2008-04-12,104-10,37.0567,130.94,12.2482,12.1488,11.7578,11.6122,10.9854,10.7865,10.644628339191106,9.3655,9.3655,3.9304,1.9839,1.3115,0.8749,0.6764,0.5848747583656937
13,2002-04-19,104-10,37.0567,130.94,13.2339,13.1886,12.8549,12.6791,11.7345,11.4493,11.414860481202293,11.2173,9.0297,3.7336,1.5784,1.0059,0.7606,0.5923,0.5400296440193356
14,2011-04-12,104-10,37.0567,130.94,12.2133,12.0269,12.0134,11.4373,10.8061,10.0342,9.968004484868459,9.968004484868459,6.5357,2.0671,1.303,0.9047,0.7163,0.5932,0.5522467423400472
15,2005-04-16,104-10,37.0567,130.94,10.4622,10.2996,9.9182,9.7979,9.539,8.1552,7.012539106427585,7.012539106427585,4.2563,3.1297,2.3081,1.2706,0.784,0.6132,0.539923666630885
16,1994-04-20,104-10,37.0567,130.94,10.5861,10.5861,10.2292,10.2292,8.8712,6.8785,5.006953622076633,5.006953622076633,3.7005,1.8531,1.1167,0.7983,0.6846,0.5806,0.5053656872377585
17,2009-04-10,104-10,37.0567,130.94,12.8615,12.8217,12.5415,12.3234,11.4207,10.9547,10.9547,10.7965,8.3843,3.2175,1.6734,1.1387,0.7723,0.5823,0.5337647148613434
18,1995-04-13,104-10,37.0567,130.94,12.1418,12.1418,12.1418,12.1418,12.1418,12.1418,11.88,11.2564,11.15,5.9987,1.9506,1.1625,0.7505,0.5272,0.5219123930614982
19,1998-04-10,104-10,37.0567,130.94,13.3096,13.3096,13.3096,13.3096,11.5581,11.1174,10.141085623775782,8.8701,6.1385,1.3729,0.8705,0.7983,0.6283,0.5138,0.4999899018164813
20,1998-04-10,104-10,37.0567,130.94,13.98,13.413,13.2778,13.0363,12.5387,12.3,11.88,10.8161,10.2231,4.144,3.0517,1.7507,0.8953,0.6148,0.6247417362741807
21,1998-04-10,104-10,37.0567,130.94,12.9576,12.8312,12.8312,12.3589,11.1826,11.1826,10.797056791206403,6.3284,6.3284,2.4439,1.6076,1.1321,0.7216,0.5314,0.5363114667836639
22,1993-04-16,104-10,37.0567,130.94,12.4811,11.5742,11.1302,10.8517,10.3216,8.8118,6.6497022483470465,5.0346,1.7063,1.7063,1.5674,1.1164,0.765,0.569,0.46919461580501465
23,1997-04-14,104-10,37.0567,130.94,12.4789,12.4485,12.4485,12.4485,12.4485,12.3,11.88,11.1239,8.8598,4.2445,2.5559,1.3439,0.7487,0.4866,0.5207501477881895
