,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500
0,1980-12-16,104-08,37.0567,130.3117,14.1074,14.0267,14.0267,14.0267,13.9125,13.9125,9.8818,9.8818,9.8818,4.9513,0.8985,0.8377,0.8061,0.5787
1,1981-12-10,104-08,37.0567,130.3117,15.6364,15.552,15.552,15.552,15.552,14.9512,14.9512,11.2426,7.9574,2.5407,2.0563,1.1406,0.8109,0.581
2,1968-12-07,104-08,37.0567,130.3117,14.2945,14.2945,14.2945,14.2945,14.2945,14.2945,9.0772,9.0772,8.5919,1.7495,1.7495,1.2155,0.7741,0.6575
3,1974-12-17,104-08,37.0567,130.3117,14.8472,14.4448,14.1238,14.1238,14.1238,14.1238,14.1238,14.1238,13.5213,11.58,1.9348,4.4683,1.1555,0.7871
4,1998-12-13,104-08,37.0567,130.3117,15.8348,14.8865,14.8865,14.8865,14.8865,14.8865,12.6656,5.2419,4.3698,3.7467,1.4725,1.6556,0.9329,0.5419
5,2011-12-14,104-08,37.0567,130.3117,16.6329,16.5607,15.4249,15.4249,15.4249,15.0177,12.4692,11.4604,9.5134,2.7391,1.3775,1.1958,0.7986,0.7122
6,1974-12-17,104-08,37.0567,130.3117,14.1554,14.1554,13.7793,13.7793,13.7793,13.7793,9.1692,9.1692,8.8239,8.8239,1.3842,1.3852,0.7758,0.6008
7,1993-12-16,104-08,37.0567,130.3117,12.1103,12.1103,12.1103,12.1103,12.1103,12.1103,11.2862,11.2862,4.9141,4.9141,2.0581,1.1969,0.8202,0.5683
8,1979-12-13,104-08,37.0567,130.3117,14.8997,14.3972,14.3873,14.3873,14.3873,14.3873,13.8911,13.5821,11.3654,9.0989,1.6446,1.4281,0.7445,0.5667
9,2003-12-24,104-08,37.0567,130.3117,14.7634,14.7634,14.7634,14.7634,14.7634,14.7634,14.7634,14.7634,3.6982,2.2583,2.1573,1.0622,0.51,0.5553
10,1968-12-07,104-08,37.0567,130.3117,14.9694,14.7079,14.7079,14.7079,13.767,13.767,13.767,6.5257,6.5257,4.8667,1.7275,1.2478,0.6514,0.4605
11,1981-12-10,104-08,37.0567,130.3117,14.2225,14.2225,14.2225,14.2225,14.2225,14.2225,11.0455,11.0455,5.088,2.5887,2.5887,1.4622,0.9853,0.8137
12,1998-12-13,104-08,37.0567,130.3117,15.6712,15.6712,15.6712,15.6712,15.2819,14.9915,13.5262,11.2643,7.7213,3.8226,1.4574,1.1713,0.6712,0.5912
13,1998-12-13,104-08,37.0567,130.3117,16.6117,16.1443,16.0957,14.9016,14.9016,14.794,13.9124,11.5924,9.7725,1.05,1.05,1.4675,0.7158,0.6035
14,1981-12-10,104-08,37.0567,130.3117,14.3255,14.3255,14.3255,14.3255,14.3255,14.3255,8.0514,8.0514,6.4909,3.1464,2.2563,1.41,0.6874,0.5473
15,1977-12-09,104-08,37.0567,130.3117,16.636,14.1739,14.1739,14.1739,13.0347,13.0347,11.3557,11.3557,11.3557,11.0671,2.424,4.3628,0.9483,0.5372
16,1976-12-12,104-08,37.0567,130.3117,13.2196,13.2196,13.2196,13.2196,13.2196,13.2196,13.2196,12.4204,7.9519,7.9519,2.4036,5.8198,0.8134,0.6926
17,1993-12-16,104-08,37.0567,130.3117,14.7134,14.2141,13.1227,13.1227,12.9186,12.9186,12.9186,11.5173,6.9559,6.9559,2.1899,1.1747,1.0165,0.5076
18,1987-12-13,104-08,37.0567,130.3117,15.7287,15.7287,14.6093,14.6093,13.4685,13.4685,12.5424,9.6615,8.669,1.2057,1.2057,1.7208,0.9322,0.5012
19,2011-12-14,104-08,37.0567,130.3117,15.1041,15.1041,15.1041,15.1041,15.1041,15.1041,13.3077,13.0799,8.6781,3.8556,1.9384,1.1106,1.0508,0.5437
20,1973-12-13,104-08,37.0567,130.3117,13.5475,13.5475,13.5475,13.5475,13.5475,13.5475,11.7825,11.7825,11.7825,1.05,1.05,0.9813,0.51,0.4725
21,1996-12-11,104-08,37.0567,130.3117,15.7546,13.6792,13.6792,13.6792,13.6792,13.6792,10.7934,5.3342,5.3342,2.0515,2.0515,0.9186,0.7551,0.5651
22,1975-12-18,104-08,37.0567,130.3117,16.2573,14.5531,14.5531,14.5531,14.5531,14.5531,14.5531,12.7871,7.5623,5.4662,1.3685,1.3294,0.6469,0.5795
23,1976-12-12,104-08,37.0567,130.3117,13.7931,13.7931,13.4485,13.4485,13.4485,13.4485,13.4485,10.4773,8.0099,7.5822,2.1712,1.0417,0.5887,0.5758
24,1980-12-16,104-08,37.0567,130.3117,13.4012,13.3576,13.3576,13.3576,12.0007,12.0007,12.0007,12.0007,9.7679,2.8531,2.6138,1.1507,0.6514,0.5294
25,1981-12-10,104-08,37.0567,130.3117,14.7541,14.7541,14.7541,14.7541,14.7541,13.7953,13.7953,9.1545,7.8982,2.6045,2.1948,1.3906,0.7788,0.5464
26,2010-12-21,104-08,37.0567,130.3117,16.2766,15.8826,15.8826,15.8826,15.8826,15.8826,10.3934,10.3934,7.5176,3.3888,1.2712,1.5123,0.9646,0.6556
27,2000-12-09,104-08,37.0567,130.3117,15.7696,15.6735,15.6735,15.1176,15.0996,14.6903,9.8593,9.8593,9.8593,1.0788,1.0788,1.4721,0.5811,0.5842
28,1980-12-16,104-08,37.0567,130.3117,13.4919,13.4919,13.4113,13.4113,13.4113,13.4113,10.6025,10.6025,7.4934,7.4934,1.4023,1.4114,0.7304,0.6816
29,1980-12-16,104-08,37.0567,130.3117,15.0083,13.8902,12.7516,12.7516,12.7516,12.7516,11.9023,11.9023,9.044,8.1572,1.9357,0.9012,0.9642,0.5953
30,2007-12-11,104-08,37.0567,130.3117,16.472,15.6462,15.6462,14.5931,14.5931,14.5931,14.5931,12.9607,6.5482,1.6265,1.6265,0.98,0.884,0.6562
31,1980-12-16,104-08,37.0567,130.3117,14.4211,14.2428,13.4481,13.4481,13.3544,13.3544,9.4246,9.4246,5.8061,1.477,1.477,0.8887,0.676,0.6306
32,1980-12-16,104-08,37.0567,130.3117,12.8816,12.871,12.871,12.871,12.871,12.871,12.871,12.8094,9.9966,3.2894,1.533,1.2117,0.8301,0.5391
33,1973-12-13,104-08,37.0567,130.3117,15.351,14.4142,14.4142,14.4142,13.9349,13.9349,13.9349,11.3084,11.3084,10.9809,2.071,0.8927,0.8983,0.5382
34,1977-12-09,104-08,37.0567,130.3117,15.7358,15.7358,15.4837,15.4837,15.4837,14.6043,14.6043,14.3833,10.8861,8.9974,3.0211,1.4897,0.7514,0.586
35,1981-12-10,104-08,37.0567,130.3117,17.537,15.1154,15.1154,15.1154,15.1154,15.1093,8.6143,7.3644,7.3644,2.2497,2.2039,1.3402,0.7257,0.5117
36,2008-12-12,104-08,37.0567,130.3117,15.1537,15.1537,15.1537,15.1537,14.0689,14.0689,13.9892,11.1264,7.0825,1.7472,1.4597,0.69,0.51,0.4643
37,1980-12-16,104-08,37.0567,130.3117,14.8707,14.0163,14.0163,14.0163,14.0163,14.0163,13.9701,13.9701,11.4352,8.1726,1.8945,0.9496,0.6976,0.5202
38,1998-12-13,104-08,37.0567,130.3117,15.7946,15.7946,15.7946,15.7946,15.7946,15.7946,14.2428,12.3982,5.6857,2.3091,1.2395,1.0323,0.8943,0.5663
39,2003-12-24,104-08,37.0567,130.3117,15.9184,14.3557,14.3557,14.3058,14.3058,14.3058,13.9207,11.2542,7.9091,2.146,2.146,1.0746,0.8717,0.5767
40,1980-12-16,104-08,37.0567,130.3117,15.0386,13.6582,13.6582,13.6582,13.6582,13.6582,8.1586,8.1586,8.1586,2.6767,2.5436,1.1239,0.6409,0.5509
41,1998-12-13,104-08,37.0567,130.3117,16.617,16.617,16.5374,15.9208,15.7958,15.7958,12.9026,10.6422,9.5231,2.0678,2.0678,1.1374,0.6985,0.4364
42,1998-12-13,104-08,37.0567,130.3117,14.9645,14.9645,14.9645,14.9645,14.9645,14.9645,13.3703,13.357,5.0441,2.4695,1.4534,0.6918,0.5345,0.6081
43,1998-12-13,104-08,37.0567,130.3117,16.6527,15.1444,15.1444,15.1444,15.1444,15.1444,12.7899,8.4874,8.4874,2.383,2.1139,0.69,0.51,0.5028
44,1981-12-10,104-08,37.0567,130.3117,14.9449,14.9449,14.9449,14.0104,14.0104,14.0104,12.2513,7.0196,6.3695,3.2403,3.2403,1.2908,0.7546,0.6478
45,1979-12-13,104-08,37.0567,130.3117,13.5195,13.5195,13.5195,13.5195,13.5195,13.5195,12.7416,12.7416,12.0501,9.6176,2.0187,1.5996,0.8381,0.6329
46,1981-12-10,104-08,37.0567,130.3117,14.3807,14.3807,14.3807,14.3807,14.3807,14.3807,13.4478,9.7493,9.7493,3.4366,1.9652,1.2974,0.5507,0.7033
