,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500
0,2009-06-08,104-08,37.0567,130.3117,17.2258,17.2258,17.0617,17.0617,14.2627,13.2973,12.4205,9.7219,9.0832,5.1036,1.4885,1.7055,0.8835,0.4909
1,1995-06-09,104-08,37.0567,130.3117,19.3149,17.7271,17.4284,16.6334,15.444,12.4273,9.3479,9.3479,9.3479,5.5324,1.2105,1.4765,0.875,0.6765
2,1968-06-13,104-08,37.0567,130.3117,17.8388,17.6385,17.2006,16.3881,13.4069,13.2707,8.6181,8.6181,4.4474,2.5301,1.8957,0.7638,0.7387,0.3809
3,1991-06-07,104-08,37.0567,130.3117,19.866,18.4824,17.1737,15.8664,13.8037,13.0499,11.2567,11.0856,9.8083,5.3501,1.1505,1.6425,0.8091,0.5051
4,1973-06-16,104-08,37.0567,130.3117,19.419,18.5848,16.8265,15.2267,12.9968,12.21,10.8827,9.8454,9.8454,4.4205,3.8211,1.3656,0.5911,0.3672
5,1998-06-09,104-08,37.0567,130.3117,16.5034,16.5034,16.5034,15.4749,15.0087,10.674,10.2145,9.6943,1.9648,1.9648,1.6199,1.3518,0.8162,0.5129
6,2007-06-13,104-08,37.0567,130.3117,19.0993,19.095,17.8821,16.4736,14.5747,13.4073,9.4792,9.4792,5.1586,3.7605,1.9409,1.3273,0.6969,0.4887
7,2006-06-19,104-08,37.0567,130.3117,18.1661,18.1661,17.5794,15.5978,12.9923,12.7163,11.1758,7.2269,3.7113,3.7113,1.1846,1.2866,0.9314,0.3
8,1975-06-16,104-08,37.0567,130.3117,18.0914,18.0914,16.6389,15.6272,14.2034,12.1072,12.1072,11.1363,9.9285,5.444,2.1696,0.9107,0.6418,0.3584
9,1969-06-15,104-08,37.0567,130.3117,18.6999,17.2676,17.2676,14.9709,13.8079,13.1004,10.1253,10.1253,9.4848,6.3452,2.5951,1.4455,0.669,0.5856
10,1981-06-13,104-08,37.0567,130.3117,17.1678,17.1678,17.0444,12.2901,12.2901,9.5111,9.5111,9.5111,3.9298,3.4728,1.9521,1.3203,0.8084,0.495
11,2011-06-13,104-08,37.0567,130.3117,19.3172,18.0333,16.6758,16.1946,12.7212,12.7212,12.6021,9.7666,3.3923,3.3923,1.7584,1.5673,0.8035,0.6254
12,1997-06-10,104-08,37.0567,130.3117,17.2092,16.4718,16.4718,16.4718,13.375,13.375,8.617,8.617,5.31,3.8097,1.0285,1.8171,0.6545,0.6273
13,1992-06-06,104-08,37.0567,130.3117,19.659,17.5418,17.5418,17.4066,14.4313,14.127,12.087,11.2482,9.0086,6.2176,3.0311,1.3339,0.7323,0.3904
14,1968-06-13,104-08,37.0567,130.3117,17.9597,17.9597,17.5307,16.4848,14.119,13.463,10.7201,8.8751,2.9802,2.9802,1.0816,1.0997,0.603,0.4866
15,1975-06-16,104-08,37.0567,130.3117,17.4226,17.4226,17.4226,16.3291,14.4199,13.4996,10.8056,9.1294,9.1294,3.3499,2.1177,1.3144,0.7509,0.5375
16,2008-06-13,104-08,37.0567,130.3117,18.1651,18.1651,17.2902,16.9781,14.5076,13.2771,11.4724,8.8285,8.8285,5.8437,0.9993,1.5577,0.8312,0.4561
17,2009-06-08,104-08,37.0567,130.3117,17.0169,17.0169,17.0169,16.1307,15.5494,11.8435,11.4734,9.3544,4.6023,3.6457,1.8181,1.5504,0.7662,0.6405
18,2007-06-13,104-08,37.0567,130.3117,19.5643,19.5643,17.5554,16.7814,14.1933,12.8097,7.746,7.746,4.242,4.242,2.3352,1.3714,0.6941,0.3203
19,1996-06-10,104-08,37.0567,130.3117,19.2794,17.687,16.1292,16.1292,13.5787,11.5199,10.2419,1.72,1.72,1.72,1.3012,1.4004,0.7637,0.6138
20,1973-06-16,104-08,37.0567,130.3117,19.6571,17.6453,17.1739,15.1503,13.6994,10.4553,10.3939,9.4282,9.173,5.845,2.6634,1.7492,0.7269,0.6464
21,2000-06-12,104-08,37.0567,130.3117,19.0824,17.5548,17.5548,15.3559,14.193,10.389,10.2379,8.5222,8.5222,7.9417,1.6421,1.2563,0.7253,0.6618
22,1973-06-16,104-08,37.0567,130.3117,17.0233,17.0233,15.9344,15.9344,13.3742,13.2683,8.5676,8.5676,8.3928,6.524,2.2249,1.4127,0.5618,0.3
