,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500
0,1998-12-16,105-10,37.5533,130.9317,15.1005,14.3083,13.1359,13.1359,13.1359,13.1359,13.1359,13.1098,9.6542,3.5226,1.4255,0.4578,0.7492,0.4304
1,1995-12-10,105-10,37.5533,130.9317,14.9262,14.3206,14.3206,14.3206,14.3206,13.7475,9.6198,9.6198,3.0009,2.6098,0.2395,1.2488,0.6766,0.4429
2,1989-12-07,105-10,37.5533,130.9317,14.3877,14.3877,14.3877,14.3877,14.3877,14.3877,14.3877,9.7538,8.1965,3.5407,3.0939,1.854,0.7966,0.8566
3,1989-12-07,105-10,37.5533,130.9317,14.0812,14.0812,14.0812,14.0812,13.6797,13.6094,12.891,8.0332,7.6123,4.2689,3.8013,2.1698,1.0647,0.7087
4,2000-12-08,105-10,37.5533,130.9317,14.0018,14.0018,14.0018,14.0018,12.6325,12.6325,10.9159,3.35,2.8798,2.0204,2.0204,1.6571,1.1823,0.6604
5,1998-12-16,105-10,37.5533,130.9317,13.5149,13.5149,13.5149,13.5149,13.5149,13.5149,13.5149,11.2849,5.2058,1.4702,1.3682,0.8351,0.7534,0.5601
6,2004-12-11,105-10,37.5533,130.9317,15.3939,15.1915,15.1915,15.1915,15.1915,14.8394,13.3629,11.6408,10.1635,3.2593,2.133,1.7587,0.6862,0.7119
7,1977-12-12,105-10,37.5533,130.9317,15.166,15.0628,14.864,14.6321,13.1058,12.6388,12.6388,7.5391,6.7073,3.3514,3.2188,1.3203,0.9303,0.462
8,1998-12-16,105-10,37.5533,130.9317,13.3096,13.3096,13.3096,13.3096,13.3096,13.3096,12.9098,12.9098,10.0276,2.5174,1.3426,1.2787,0.6469,0.3909
9,1989-12-07,105-10,37.5533,130.9317,13.1313,13.1313,13.1313,13.1313,13.1313,13.1313,12.9071,7.8819,7.8819,3.0078,3.0078,2.3073,1.1719,0.6922
10,1975-12-18,105-10,37.5533,130.9317,14.9765,14.9492,14.9492,14.9492,14.7372,14.7372,14.5662,12.5315,11.6871,4.5904,4.5904,1.4089,0.7384,0.7445
11,1973-12-13,105-10,37.5533,130.9317,14.0646,14.0646,14.0646,14.0646,14.0646,14.0646,14.0646,12.2153,11.1156,3.3722,3.3722,2.1879,0.738,0.6282
12,1981-12-11,105-10,37.5533,130.9317,13.272,13.272,13.272,13.272,13.1183,13.1183,13.1183,11.4512,6.543,4.4166,3.5477,1.9507,1.3943,0.5325
13,1975-12-18,105-10,37.5533,130.9317,14.9476,14.9476,14.1865,14.1865,14.1865,13.9179,13.9179,13.6886,12.0537,10.4,5.2728,1.6941,0.6026,1.3496
14,2007-12-11,105-10,37.5533,130.9317,15.5964,14.2879,14.2879,14.2879,13.3519,13.3519,13.3519,9.0727,8.5874,3.3266,2.0437,1.6672,0.8483,0.655
15,1978-12-07,105-10,37.5533,130.9317,14.9808,14.9808,14.9808,14.8662,14.8662,14.8662,13.7247,9.8432,5.9663,1.7218,1.7218,1.572,0.7563,0.525
16,2007-12-11,105-10,37.5533,130.9317,16.0,14.3933,14.3933,14.3933,14.3933,14.3933,14.3933,11.3257,8.9433,2.934,2.4749,1.7307,1.1042,0.703
17,1987-12-12,105-10,37.5533,130.9317,14.5402,14.1955,14.1955,14.1955,12.6304,12.6304,11.9719,11.9719,11.6832,3.6251,2.0017,0.8576,0.981,0.8483
