,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500
0,2006-10-16,105-08,37.5533,130.3117,21.5049,20.5727,20.5727,20.5727,19.99231293126357,17.0986,13.188,7.0761,3.5801,1.6121,1.5054,1.2027,0.596,0.7269
1,2006-10-16,105-08,37.5533,130.3117,21.4053,21.1604,20.554,18.6815,16.937281411252307,16.937281411252307,11.198,7.7386,2.5782,1.9551,1.8002,1.27,0.8201,0.5853
2,1974-10-14,105-08,37.5533,130.3117,19.5334,19.0297,17.7677,17.6652,14.509513049324118,10.1184,10.1184,10.1184,1.6653,1.6653,1.6653,0.8395,0.51,0.6532
3,1973-10-19,105-08,37.5533,130.3117,19.2444,19.2444,19.2444,19.0666,17.954462860005822,17.56,15.5198,10.5174,9.0899,6.8776,2.409,1.5119,1.259,0.5794
4,2007-10-11,105-08,37.5533,130.3117,20.7536,20.7536,20.7536,17.6891,16.16369835347685,11.8666,11.8666,8.5632,0.8378,0.8378,0.8378,1.1418,0.7211,0.6571
5,1976-10-16,105-08,37.5533,130.3117,21.7819,19.6874,19.6874,19.2786,16.897214173700103,16.897214173700103,14.2965,11.1797,8.6248,6.5066,2.7738,1.1942,1.2618,0.6167
6,2011-10-08,105-08,37.5533,130.3117,19.6246,19.6246,19.6059,19.6059,15.469674445031341,14.2604,12.514,7.1239,2.2957,1.7497,1.3933,1.1299,0.6628,0.5887
7,2006-10-16,105-08,37.5533,130.3117,19.4888,19.4888,19.4888,18.2786,18.2786,16.2164,13.0731,6.3146,6.3146,3.4855,1.7894,1.1131,0.8936,0.6635
8,2008-10-12,105-08,37.5533,130.3117,21.4597,20.0311,20.0311,20.0311,19.998583483712807,15.7034,13.1448,7.4314,5.2835,3.1469,1.942,1.2373,0.8048,0.5659
9,2006-10-16,105-08,37.5533,130.3117,21.3082,21.3082,20.7119,20.7119,17.719967882527047,15.4227,10.6458,10.1009,4.0098,3.2828,1.3888,1.3439,0.6139,0.6534
10,2004-10-17,105-08,37.5533,130.3117,19.669,19.669,18.3794,18.3794,13.835070566613442,13.835070566613442,11.3379,10.1674,10.1674,10.02,1.9883,1.5344,1.0005,0.9279
11,2006-10-16,105-08,37.5533,130.3117,20.3538,20.3538,20.3538,20.3538,17.973191282995263,14.8,11.7198,10.6054,6.7661,1.8759,1.8759,1.3796,0.7,0.5452
12,1980-10-17,105-08,37.5533,130.3117,18.7117,18.7117,18.7117,18.7117,16.441198899527038,13.5065,11.6296,7.4686,4.5341,0.5463,0.5463,1.2837,0.762,0.6386
13,2003-10-15,105-08,37.5533,130.3117,19.8378,19.8378,19.8378,19.8378,16.398313657859674,16.398313657859674,14.8491,10.8552,10.4795,2.3556,1.4552,1.0621,1.3071,0.7243
14,2006-10-16,105-08,37.5533,130.3117,20.7877,20.7877,20.7877,20.1395,16.04556054270048,15.6852,11.6888,10.4431,3.8279,1.8655,1.4539,1.1822,0.8129,0.7678
15,1978-10-15,105-08,37.5533,130.3117,18.9891,18.9891,18.9891,18.9891,17.30220743696233,16.6393,12.8718,12.7939,9.264,7.7976,2.8785,1.6555,0.9204,0.7385
16,2009-10-13,105-08,37.5533,130.3117,21.267,20.7471,20.2747,18.1786,18.104020389490326,15.9395,12.8333,12.8333,9.1245,2.6596,1.7068,1.6312,1.1242,0.5657
