,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500,SSH
0,2001-02-17,105-08,37.5533,130.3117,12.1917,12.1917,12.1917,12.1917,12.1917,12.1917,12.0247,11.3392,9.8157,4.0032,2.2307,1.6484,1.0278,0.7893,0.6280855264730354
1,2000-02-23,105-08,37.5533,130.3117,10.2776,10.2255,10.1869,9.9617,9.4423,9.2653,6.4439,4.3818,2.7019,2.0996,1.1,0.8,0.59,0.5681,0.49439197132345425
2,1996-02-15,105-08,37.5533,130.3117,10.3851,10.3493,10.3493,10.3493,10.3493,10.3493,8.7909,7.7553,7.7553,3.3212,2.5207,1.421,0.7582,0.5552,0.6341032479958739
3,2011-02-19,105-08,37.5533,130.3117,9.7276,9.6249,9.5492,9.3318,9.1676,9.0324,8.4461,7.6121,4.4058,2.2456,2.2456,1.8478,0.918,0.7104,0.49773690586146413
4,2006-02-24,105-08,37.5533,130.3117,12.0133,11.8434,11.8434,11.8071,11.8071,11.8071,11.8071,11.8071,11.1555,10.3,2.7463,1.7633,1.0652,0.8626,0.6899876400725617
5,2001-02-17,105-08,37.5533,130.3117,12.4346,12.3041,12.2675,12.1435,11.9048,11.6751,10.8394,8.715,3.8174,1.8539,1.6988,1.1776,0.7187,0.6042,0.50657635873315
6,2010-02-22,105-08,37.5533,130.3117,8.151,8.151,8.151,8.151,8.151,7.948,6.8873,5.9405,5.9405,2.3936,2.1011,1.3586,0.7841,0.6288,0.5193558720125016
7,2010-02-22,105-08,37.5533,130.3117,10.1701,10.1335,10.127,9.9801,9.8331,9.8331,8.1405,7.0794,7.0794,3.5329,1.771,1.1936,0.8026,0.6971,0.605441985526204
8,2002-02-14,105-08,37.5533,130.3117,9.9822,9.9822,9.9822,9.9324,9.6619,9.4213,8.0771,6.5691,6.0435,3.1982,2.2994,1.4405,0.8448,0.6564,0.48205093497738094
9,2004-02-12,105-08,37.5533,130.3117,12.2052,12.1348,12.1348,12.1348,12.1348,12.1348,12.1348,12.1348,11.3678,10.3,5.4064,2.909,0.9567,0.6714,0.7323000000000001
10,2006-02-24,105-08,37.5533,130.3117,10.9886,10.9886,10.9886,10.9886,10.9886,10.9886,10.9886,10.8322,10.8322,7.2001,3.257,1.859,1.0415,0.7908,0.5203442747451746
11,2009-02-26,105-08,37.5533,130.3117,10.1514,10.1063,10.072,9.8126,9.3433,9.0932,7.1425,5.0097,4.5667,1.9735,1.1,0.8,0.59,0.5829,0.47513834896596646
