,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500,SSH
0,1994-10-18,105-09,37.5533,130.625,18.4962,18.3244,18.2104,16.7576,7.36,3.9835,2.2629,2.0227,1.7114,1.5465,1.1513,0.8016715269238548,0.673,0.4859,0.49273513348962616
1,2000-10-10,105-09,37.5533,130.625,18.5215,18.144,17.7552,16.7094,11.3378,7.8706,4.9951,2.0006,1.7403,1.7403,0.9748,0.7776063829792528,0.6613,0.5839,0.5948402840492513
2,2002-10-25,105-09,37.5533,130.625,20.0257,20.0257,20.0257,20.0257,16.8573,12.6173,8.299,5.6777,4.1174,1.5602,1.5602,1.081630369911661,0.7216,0.5813,0.74655503855322
3,1997-10-16,105-09,37.5533,130.625,22.5942,22.385,22.385,21.4364,12.7595,10.0252,6.3965,4.9173,3.4139,1.03,1.03,1.2349334793792428,0.8507,0.5803,0.4992961871503816
4,2008-10-12,105-09,37.5533,130.625,20.2276,19.8291,19.8291,17.3073,10.6947,7.8696,4.8417,4.5943,3.6868,1.3327,1.3327,1.0303709738208655,0.6182,0.5116,0.5490283055875427
5,2009-10-13,105-09,37.5533,130.625,20.9968,20.9968,20.6801,20.6801,20.6801,14.3182,10.5886,3.7194,3.2352,3.2352,1.421,1.0351775964036172,1.1211,0.8488,0.892
6,1993-10-21,105-09,37.5533,130.625,18.3339,18.3339,18.3339,18.3339,18.0304,14.2221,11.0677,6.9037,6.1967,5.9723,2.5144,1.2446401680372214,0.9432,0.6543,0.7769850534435658
7,2010-10-16,105-09,37.5533,130.625,21.2036,21.2036,20.8362,19.2123,15.7205,12.4527,9.311,8.5945,6.443,1.9432,1.9432,1.5340124981034702,0.8908,0.6162,0.7535295114800586
8,2000-10-10,105-09,37.5533,130.625,22.39,22.39,22.39,22.39,16.1563,12.974,8.6574,4.916,2.9473,1.03,1.03,1.0649829686621153,0.6242,0.5794,0.6493626227188987
9,2010-10-16,105-09,37.5533,130.625,21.4109,21.4109,21.4109,20.8958,15.5804,10.2324,6.9103,5.9728,4.3896,2.1306,1.7722,1.1872032072124663,0.8786,0.6565,0.6874720275484236
10,1995-10-26,105-09,37.5533,130.625,18.612,18.4178,18.0147,16.1587,11.4291,6.6712,3.8366,2.335,1.9772,1.4536,1.065,0.8158764608581552,0.5964,0.4891,0.5661653701715679
11,2000-10-10,105-09,37.5533,130.625,21.8395,21.7759,21.7759,21.7759,16.2692,11.9022,7.2824,4.6907,3.4758,1.2106,1.2106,1.0998120299806795,0.7151,0.5641,0.6832925071873888
12,2012-10-08,105-09,37.5533,130.625,20.7944,20.5002,20.0498,19.0615,15.2812,11.1616,8.5004,3.6917,3.2937,3.2937,1.3806,0.9665015290434777,0.7917,0.6268,0.6937124254345068
13,1994-10-18,105-09,37.5533,130.625,18.1273,18.1273,17.303,15.9969,11.7727,6.3404,3.3081,1.8843,1.566,1.1656,0.8958,0.7327230949313008,0.5655,0.4241,0.5378905147790558
14,2002-10-25,105-09,37.5533,130.625,18.6924,18.6924,18.3342,17.4056,14.7074,11.589,7.7999,4.4681,3.6903,1.8189,1.689,1.0739867654400483,0.7855,0.555,0.665819930790505
15,1998-10-22,105-09,37.5533,130.625,20.2153,20.1825,20.1825,20.0912,16.8899,14.7683,11.5117,6.0412,4.7144,2.0634,1.2442,1.0878581681298105,0.7311,0.5922,0.6351252152077347
16,2004-10-17,105-09,37.5533,130.625,20.1559,20.1559,20.0511,18.1724,13.5372,9.9553,7.1384,4.1819,3.2396,1.9667,1.3959,0.9492423501455635,0.7114,0.6003,0.6214726899876002
17,2008-10-12,105-09,37.5533,130.625,21.7439,21.0958,21.0958,20.9327,16.1023,12.8835,10.211,5.3515,5.1297,4.4611,2.1303,1.2332070966510036,1.0494,0.7028,0.802847717349163
18,1997-10-16,105-09,37.5533,130.625,19.0242,18.9865,17.7281,14.5,10.779,6.7868,4.4928,3.0721,2.5848,2.1328,1.2452,0.8572566639193864,0.5972,0.4974,0.527418430405513
19,1997-10-16,105-09,37.5533,130.625,23.0615,23.0615,23.0408,22.4322,22.4322,16.0383,13.4719,11.37,10.85,2.4949,2.4949,5.3610000000000015,0.9108,0.7167,0.8414223704578419
20,2001-10-20,105-09,37.5533,130.625,20.4677,20.4677,20.4677,20.4677,18.0208,14.1431,10.6266,10.6266,8.3483,2.9281,2.9281,1.8444187898865636,0.8867,0.6616,0.7852068215554571
21,2000-10-10,105-09,37.5533,130.625,19.8472,19.8472,19.8472,19.2737,14.1873,13.4053,9.4932,7.7763,5.9529,1.2911,1.2911,1.9893238591175981,0.8879,0.5597,0.5541263104204202
22,2010-10-16,105-09,37.5533,130.625,21.074,21.009,21.009,19.8426,13.9113,8.123,4.4181,4.4181,4.4181,1.5858,1.5858,1.307792585094524,0.8115,0.577,0.6753450155327432
23,1995-10-26,105-09,37.5533,130.625,20.7021,20.7021,20.7021,17.6338,13.1258,9.6907,6.171,5.878,4.0113,1.03,1.03,1.223393781987978,0.6654,0.4991,0.4935057851345874
24,1993-10-21,105-09,37.5533,130.625,21.1682,20.7195,20.7195,18.4199,12.5926,7.848,5.966,4.2573,3.6483,2.7752,2.1555,1.1950030001158147,0.9766,0.6799,0.6257810557612764
25,2002-10-25,105-09,37.5533,130.625,18.01,17.56,17.56,17.56,15.1327,8.9143,4.5675,1.883,1.5269,1.03,0.8724,0.7136623335759212,0.5894,0.5593,0.6504592829407052
26,1998-10-22,105-09,37.5533,130.625,18.4629,17.9858,17.9858,15.5188,11.4088,8.6516,4.8509,4.8509,4.0579,1.0622,1.0622,1.1335817948873732,0.6129,0.4828,0.4777
