,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500,SSH
0,2000-06-12,104-10,37.0567,130.94,17.3762,15.4844,15.4844,12.8691,8.6119,8.6119,6.3912,5.1438,5.1438,3.3088,1.0379,1.1972,0.6832,0.5237,0.5486717835000573
1,2007-06-13,104-10,37.0567,130.94,19.4723,18.9894,15.1538,14.7107,9.5679,9.5679,9.5679,9.5679,4.52821086619322,2.1494,1.5119,1.1289,0.737,0.5488,0.5933288729239151
2,1996-06-10,104-10,37.0567,130.94,18.7569,18.7569,16.8433,15.8719,13.6412,12.7558,11.6276,10.0377,5.908255252198934,2.4413,1.9367,1.1586,0.7483,0.5391,0.5825436846427543
3,1993-06-02,104-10,37.0567,130.94,20.8879,20.7584,17.1324,14.5666,13.16,8.9671,8.6766,7.3659,4.407194733598331,2.0879,1.435,1.1811,0.7596,0.586,0.5923409189828097
4,1995-06-08,104-10,37.0567,130.94,17.5538,17.5538,15.6862,14.7315,13.8417,13.8417,12.2322,10.046,3.3383453515726913,1.2586,1.2586,0.6681,0.659,0.4135,0.5797007306138804
5,2001-06-11,104-10,37.0567,130.94,18.7684,17.6666,16.7031,14.5307,12.2371,11.419,7.4499,5.1134,4.3278724401212045,1.7095,0.8596,0.6982,0.5972,0.5297,0.6326915247971803
6,1999-06-06,104-10,37.0567,130.94,18.5626,17.7645,14.6163,14.6163,11.8753,11.0565,10.5855,8.0181,1.8049778033367474,0.99,0.99,0.7424,0.6375,0.4502,0.56481028798449
7,2010-06-21,104-10,37.0567,130.94,18.4136,16.8072,9.74,9.74,7.8583,5.4733,3.6727,2.688,2.4653397358452835,1.3628,0.8609,0.9137,0.6128,0.4824,0.4799000000000001
8,2008-06-13,104-10,37.0567,130.94,18.6224,18.2003,16.6898,14.7862,11.9002,8.9102,8.9102,8.7652,6.175958698789664,3.0873,2.9765,1.3148,1.0058,0.6258,0.5769241993091797
9,2004-06-14,104-10,37.0567,130.94,19.6655,19.0208,14.5613,14.5613,12.8502,12.8502,10.7675,7.9946,4.321622040211629,1.7056,1.2056,1.0172,0.7153,0.4948,0.5614225973092489
