,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500,SSH
0,2001-02-19,104-09,37.0567,130.6267,11.5809,11.3192,11.0605,11.0605,11.0605,10.4064,5.8905990105971995,2.5846463919801876,2.5846463919801876,2.5846463919801876,2.3813,1.305,0.7345,0.4905,0.6938580051399275
1,1999-02-15,104-09,37.0567,130.6267,11.9075,11.9075,11.9075,11.9075,11.5494,11.5205,11.429580383184492,11.429580383184492,8.6175,8.52013544434968,2.5133,1.7243,0.9889,0.572,0.50526311558971
2,2008-02-21,104-09,37.0567,130.6267,11.9024,11.3356,11.0324,11.0324,11.0228,10.9271,5.5649377846633366,2.5269496111138814,2.5269496111138814,1.6167775923465806,1.3352,0.8975,0.61,0.5007,0.636721394798283
3,2011-02-19,104-09,37.0567,130.6267,11.2636,11.0351,10.8885,10.8885,10.71,10.71,10.71,10.71,7.1949,6.820039297523613,1.3664,1.1313,0.9127,0.7032,0.584212085563748
4,2009-02-27,104-09,37.0567,130.6267,11.7266,10.423,10.1487,9.9889,9.6865,9.6865,4.338671256350327,2.4913305378425705,1.81,1.3,0.9504,0.783,0.61,0.45,0.47648491275571364
5,1994-02-20,104-09,37.0567,130.6267,10.2019,10.2019,10.2019,10.2019,9.5658,8.5533,7.855404935170645,4.4967132071257865,3.5065,3.5065,1.532,1.0689,0.7369,0.5607,0.5236413778607759
6,2004-02-16,104-09,37.0567,130.6267,10.2986,10.2986,10.2986,10.2986,10.2986,9.1636,8.807566429743149,5.682262055288542,5.682262055288542,5.682262055288542,5.682262055288542,2.9363,0.8625,0.6888,0.6428720102142352
7,2011-02-19,104-09,37.0567,130.6267,11.0487,11.0403,10.8704,10.865,10.7588,9.9754,7.524911241582398,3.966315033323845,3.966315033323845,3.966315033323845,1.6338,1.1544,0.7526,0.6043,0.5892247062900664
8,2010-02-23,104-09,37.0567,130.6267,10.3601,9.758,9.758,9.758,9.3482,9.3482,9.3482,9.3482,4.8992,2.727293076557043,0.9406,0.7885,0.8005,0.6214,0.5165522126508558
9,2009-02-27,104-09,37.0567,130.6267,12.2318,12.0077,11.7121,11.4291,11.0177,11.0177,9.747974015973421,9.747974015973421,5.2958,4.127554275355946,1.2796,1.0592,0.8671,0.6081,0.4907615575865524
10,2012-02-13,104-09,37.0567,130.6267,9.397,9.397,9.397,9.397,9.1312,8.0067,7.102750153133371,3.5229013644683373,2.4597,1.3,1.3,1.7678,0.7133,0.5914,0.4661282110643664
11,2001-02-19,104-09,37.0567,130.6267,9.2476,9.2476,9.2476,9.2476,9.2476,8.1531,8.1531,8.1531,7.4346,7.4346,1.5429,1.2808,0.9237,0.7174,0.6955519248148574
12,2001-02-19,104-09,37.0567,130.6267,12.5435,12.5435,12.5435,12.5435,12.5402,12.2942,11.367625751547026,11.367625751547026,11.367625751547026,9.12146595051674,9.12146595051674,4.7127,1.0229,0.8793,0.6450124013206155
13,2012-02-13,104-09,37.0567,130.6267,9.8439,9.3257,9.3257,9.3257,9.3074,9.0827,8.923565511143206,8.626440034845512,8.626440034845512,6.840056735812736,1.8591,1.327,0.901,0.7557,0.5802967609915227
14,2001-02-19,104-09,37.0567,130.6267,11.052,10.8716,10.8716,10.8716,10.8484,10.7378,10.00914846180536,10.00914846180536,8.4032,7.6950123434668996,2.834,1.681,0.9299,0.6412,0.6556242831536381
15,2012-02-13,104-09,37.0567,130.6267,10.0061,9.9828,9.9828,9.9828,9.7216,8.728,8.53113351200108,7.604474656114357,4.7005,3.5728393457374,1.3957,1.0861,0.8085,0.6543,0.6148202849463824
16,1999-02-15,104-09,37.0567,130.6267,11.0747,11.0747,11.0747,11.0743,10.9062,9.5767,7.828032350332193,5.180223328440772,5.180223328440772,5.180223328440772,2.5087,1.8061,0.9593,0.6377,0.5639303786637067
17,2012-02-13,104-09,37.0567,130.6267,8.78,8.7605,8.7605,8.7605,8.4186,8.0423,8.0423,8.0423,7.8017,6.5790673233784,3.1428,1.5834,0.9271,0.6677,0.551079965960601
18,2006-02-22,104-09,37.0567,130.6267,8.6257,8.6257,8.6257,8.6257,8.6257,7.4092,7.4092,7.4092,6.4367,6.4367,6.4367,3.3313,1.0808,0.6541,0.5363712303174595
19,2004-02-16,104-09,37.0567,130.6267,12.2241,12.2241,12.2241,12.2241,11.9697,11.7683,10.731637584343094,10.731637584343094,9.5805,8.456014996084875,2.6353,1.7722,0.9436,0.6189,0.6168156882554712
20,2008-02-21,104-09,37.0567,130.6267,9.4729,9.4729,9.4729,9.4729,9.4729,8.2261,8.2261,8.2261,7.9742,6.674859015774703,2.7282,2.1836,0.9677,0.6999,0.583461965640053
21,2001-02-19,104-09,37.0567,130.6267,12.2808,12.0564,11.6933,11.6933,11.6933,11.4907,6.59963575476173,2.885009066087291,2.885009066087291,2.885009066087291,1.7499,1.1389,0.7724,0.5867,0.6908262009086197
22,1993-02-09,104-09,37.0567,130.6267,12.3909,12.3909,12.3909,12.3909,12.1071,12.1071,11.849065741857553,11.809999993133324,10.385,9.520403398840925,1.3844,1.3725,1.133,0.8068,0.5298050885307907
23,2004-02-16,104-09,37.0567,130.6267,12.3691,12.1266,12.1266,11.9343,11.5057,11.5057,11.5057,11.5057,11.5057,11.5057,9.5846,2.8481,1.3444,0.8058,0.5201671274826781
24,2011-02-19,104-09,37.0567,130.6267,8.5439,8.5046,8.5033,8.4007,7.8825,7.3245,7.3245,6.668729498523433,2.9391,1.3,1.0039,0.7982,0.61,0.4928,0.47987955712878294
25,1997-02-14,104-09,37.0567,130.6267,10.6733,10.6733,10.6733,10.6316,9.8312,8.1503,4.455643664628925,2.49163914314772,1.81,1.3,1.2142,0.9268,0.61,0.45,0.47733421765263345
26,2009-02-27,104-09,37.0567,130.6267,11.0763,10.5725,10.5725,10.5725,10.0974,10.0974,9.715062716666424,9.715062716666424,3.2905,1.3,1.3,1.043,0.7074,0.5254,0.4696262207824859
27,2001-02-19,104-09,37.0567,130.6267,11.8309,11.8309,11.8309,11.8309,11.8309,11.8309,11.659243007350565,11.659243007350565,11.659243007350565,11.6,11.09,5.3691,1.4279,0.9167,0.6838209285432033
28,2011-02-19,104-09,37.0567,130.6267,11.4636,11.3991,11.0616,11.0343,10.7907,10.0759,6.041258222820647,2.6853962619728566,2.6853962619728566,1.3713806498907468,1.2417,0.8862,0.61,0.45,0.527235317950788
