,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500
0,1976-12-12,104-10,37.0567,130.94,14.336,14.0821,13.5483,13.5483,13.2158,13.2158,12.2865,12.2865,9.651,6.8021,6.8021,2.429,0.8092,0.7052
1,1978-12-07,104-10,37.0567,130.94,14.0461,14.0461,14.0461,14.0461,14.0461,14.0461,14.0461,14.0461,12.3558,4.1585,4.1585,2.4423,0.9748,0.682
2,1995-12-11,104-10,37.0567,130.94,15.2302,14.8467,14.7254,14.7254,13.3836,13.3836,10.7722,8.6758,5.8974,2.0786,0.91,0.923,0.824,0.512
3,1976-12-12,104-10,37.0567,130.94,12.9889,12.9889,12.9889,12.9889,12.9632,12.9632,10.6932,10.6932,9.235,9.235,2.0517,2.1692,0.9243,0.5991
4,2003-12-15,104-10,37.0567,130.94,16.8365,15.7794,15.5769,15.3005,13.8793,13.3292,13.3292,11.1784,11.1784,3.0951,2.5284,0.9665,0.854,0.6365
5,1972-12-11,104-10,37.0567,130.94,14.5753,14.5753,14.5753,14.5753,14.4645,14.0927,11.7824,11.7824,9.7829,4.9685,2.4426,1.1384,0.8706,0.5955
6,2003-12-15,104-10,37.0567,130.94,15.7292,14.1967,14.1967,14.1967,14.1967,14.1967,14.1967,12.8058,8.8631,3.1537,2.583,1.2339,0.9558,0.6094
7,1978-12-07,104-10,37.0567,130.94,16.201,15.7828,15.6083,15.6083,15.2513,15.2513,14.9738,14.6988,8.5092,5.574,2.6601,1.4372,0.8382,0.538
8,1973-12-13,104-10,37.0567,130.94,13.6916,13.6916,13.6916,13.6916,13.6916,13.6916,13.6916,11.7208,11.6527,7.2815,5.2787,2.7256,0.8779,0.7588
9,1987-12-13,104-10,37.0567,130.94,15.3085,15.0742,14.5867,14.5867,14.1168,14.1168,12.1432,7.4671,7.4671,1.5009,1.0458,0.9652,0.8098,0.4822
10,2003-12-15,104-10,37.0567,130.94,14.9354,14.9354,14.9354,14.8957,14.8957,12.7538,12.7538,12.7538,11.4118,5.0386,1.2377,1.0002,0.8671,0.5898
11,1977-12-09,104-10,37.0567,130.94,14.2377,14.2377,14.2377,14.2377,14.2377,14.2377,12.1787,12.1787,10.2196,7.1469,1.7262,1.3391,0.7909,0.6273
12,2003-12-15,104-10,37.0567,130.94,16.0883,15.7571,15.4598,15.4598,15.4598,14.8187,14.8187,12.7195,8.0693,1.9769,1.4943,1.1617,0.8875,0.6356
13,2003-12-15,104-10,37.0567,130.94,15.8375,15.2083,15.2083,14.6243,14.6243,14.6243,14.6243,12.9105,11.6156,7.898,1.4347,1.3277,0.7886,0.5954
