,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500
0,2001-10-20,105-09,37.5533,130.625,19.2973,19.2973,19.2973,19.2973,15.8074,12.2617,9.7239,9.7239,9.7239,1.03,1.03,0.9878958128701548,0.9831,0.4704
1,1991-10-30,105-09,37.5533,130.625,20.7559,19.6947,19.1457,19.1457,18.6396,16.7963,14.6682,10.5638,10.5638,3.0217,1.4618,2.0149360079914365,0.9332,0.4863
2,1993-10-21,105-09,37.5533,130.625,19.922,19.8126,19.8126,19.8126,16.2751,14.1111,14.1111,12.4428,10.7021,2.1318,1.4769,1.0990965064623663,0.8027,0.6701
3,1996-10-12,105-09,37.5533,130.625,21.3843,20.8769,20.2568,19.8049,18.7722,8.2659,8.2659,8.2659,8.2659,1.8195,1.8195,1.1084034420880935,0.8892,0.6525
4,1980-10-17,105-09,37.5533,130.625,21.1551,21.1551,19.5495,19.5495,17.4305,13.6039,6.1878,3.7805,2.3472,2.3472,1.6134,0.68,0.4905,0.3293
5,1975-10-09,105-09,37.5533,130.625,21.6395,21.6395,21.6395,20.854,19.2121,15.9452,15.9452,10.599,10.599,2.5431,1.4569,1.1334392994079334,0.5389,0.7326
6,1996-10-12,105-09,37.5533,130.625,21.158,20.5025,19.2872,19.2872,13.7645,10.6549,10.6549,10.6549,1.33,1.03,0.83,1.170350574297951,0.8917,0.6534
7,1980-10-17,105-09,37.5533,130.625,19.8114,19.8114,19.8114,19.8114,13.753,11.1204,3.6888,3.6888,3.6888,1.9748,1.6176,0.8154247124733804,0.8774,0.713
8,1996-10-12,105-09,37.5533,130.625,21.2151,20.1852,20.1852,19.7749,17.5922,11.0531,11.0531,11.0531,11.0531,1.4356,1.4356,1.4212622102662251,0.9463,0.7781
9,1996-10-12,105-09,37.5533,130.625,21.7638,21.6568,19.8436,19.8436,19.8436,10.3128,10.3128,10.3128,10.3128,2.6066,2.3746,1.900131435927832,1.0204,0.6759
10,1993-10-21,105-09,37.5533,130.625,19.1609,18.9941,17.6836,17.6836,17.2002,12.8531,12.8531,11.1916,10.2343,2.7017,0.83,0.8629954205817156,0.749,0.7913
11,2004-10-17,105-09,37.5533,130.625,20.2786,18.331,17.8349,17.8349,13.5181,11.1749,10.0975,9.5996,9.5996,1.3925,1.3925,1.7117185082758295,1.2576,0.7953
12,1991-10-30,105-09,37.5533,130.625,21.0934,19.5902,19.5902,19.5902,19.4887,14.9385,12.4564,11.2517,10.8129,1.9982,1.7834,1.552580691496087,0.9981,0.717
