,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500
0,2008-04-09,105-09,37.5533,130.625,12.0776,12.0776,11.9295,11.4445,10.8237,10.8237,8.818,8.818,8.818,2.1315,2.1315,2.162,0.8261,0.7021
1,1975-04-19,105-09,37.5533,130.625,12.2328,11.4034,11.4034,9.6369,9.6369,9.6369,9.3054,9.3054,7.688,6.7214,2.788,1.7552,0.8352,0.7789
2,2008-04-09,105-09,37.5533,130.625,12.5062,10.8191,10.8191,10.8191,9.9071,9.9071,9.9071,9.6251,9.6251,1.4912,1.4912,1.5412,0.9573,0.775
3,2000-04-14,105-09,37.5533,130.625,11.6637,11.6637,11.3439,10.4925,10.4925,10.4925,8.9662,8.9662,8.4236,7.2192,2.7077,1.4955,0.847,0.8333
4,1998-04-11,105-09,37.5533,130.625,11.5777,11.5777,11.5777,11.5777,11.5777,10.0705,9.366,9.1019,9.1019,3.1805,2.071,1.2198,0.55,0.6406
5,1976-04-16,105-09,37.5533,130.625,12.8918,12.1225,12.0264,10.2493,10.2493,10.2493,8.8909,8.8909,8.8909,8.8909,1.9196,1.514,0.8123,0.6193
6,2002-04-18,105-09,37.5533,130.625,13.3524,13.1664,11.0779,10.1829,10.1829,10.1829,9.2018,2.8666,2.8666,2.8666,1.7361,1.4754,0.766,0.623
7,2009-04-09,105-09,37.5533,130.625,12.1333,9.3579,9.3579,9.1359,9.1359,6.8903,5.2954,5.2954,3.4136,2.4941,2.4941,1.4474,0.7382,0.5515
8,2004-04-29,105-09,37.5533,130.625,11.9071,11.2031,11.2031,9.9034,9.9034,9.9034,9.9034,8.2653,7.3269,7.3269,7.0466,5.986,0.645,0.7753
9,1973-04-26,105-09,37.5533,130.625,12.1733,11.5599,11.1691,10.3097,10.3097,10.3097,10.1226,6.9319,6.9319,2.8027,1.9047,1.5827,0.55,0.6612
10,1979-04-19,105-09,37.5533,130.625,10.2983,10.2983,10.2983,10.2774,8.1489,8.1489,8.0359,3.6003,3.6003,2.2549,2.2549,1.4079,0.8265,0.7177
11,2011-04-11,105-09,37.5533,130.625,12.2044,10.9361,10.9361,10.9361,10.7801,10.1341,9.4543,9.4543,7.0603,2.4259,1.4513,1.1215,0.8369,0.7791
12,1999-04-17,105-09,37.5533,130.625,12.7308,12.4308,12.4308,12.0401,12.0401,12.0227,10.9138,8.9699,8.6328,2.6634,1.3179,1.5663,0.655,0.5334
13,1978-04-17,105-09,37.5533,130.625,12.1607,11.3616,11.3616,11.3616,10.7828,8.3973,5.1416,3.1369,2.7149,2.4742,2.4742,0.7604,0.8602,0.6678
14,2003-04-24,105-09,37.5533,130.625,12.9849,11.3195,10.8322,10.8322,10.8322,10.4492,10.4492,9.4513,8.3114,3.5472,2.7735,1.702,0.6445,0.6215
15,2011-04-11,105-09,37.5533,130.625,11.4902,11.2123,10.951,10.198,9.2447,9.2447,9.2447,6.5348,6.5348,3.2641,1.6383,1.265,0.6855,0.5118
16,2000-04-14,105-09,37.5533,130.625,12.4801,11.519,11.519,10.7784,10.7784,10.7784,10.4486,10.4486,8.1349,8.1349,3.1604,1.7067,0.6706,0.88
17,1989-04-20,105-09,37.5533,130.625,11.8913,11.8913,11.8913,11.3864,11.2999,11.2999,9.7431,8.7349,8.1769,3.5196,3.1523,1.3092,0.826,0.5903
18,2009-04-09,105-09,37.5533,130.625,11.7646,11.4431,10.5312,10.5312,10.2251,9.6367,9.6098,2.49,2.49,1.1557,1.1557,0.7,0.8053,0.6622
19,1978-04-17,105-09,37.5533,130.625,11.8991,11.8991,11.2286,11.2286,10.2289,6.6746,3.78,3.78,1.89,1.89,1.684,1.1124,1.0041,0.6846
20,2009-04-09,105-09,37.5533,130.625,11.9041,10.7428,10.7428,10.7359,9.6658,6.4095,6.4095,4.7961,4.7961,1.15,1.15,0.9962,0.8158,0.5728
21,2004-04-29,105-09,37.5533,130.625,11.645,11.645,11.0571,10.6796,10.6796,10.2134,9.4454,9.4454,8.2285,8.2285,2.7419,1.5305,0.9313,0.748
22,1973-04-26,105-09,37.5533,130.625,11.5045,11.5045,11.2873,9.9415,9.6088,9.6088,9.3534,8.338,7.6435,2.1754,2.1754,1.6063,0.932,0.5275
23,1973-04-26,105-09,37.5533,130.625,12.663,10.6501,10.6501,10.07,10.07,10.07,9.8058,9.8058,9.4733,2.023,2.023,1.7623,0.9538,0.5871
24,1990-04-21,105-09,37.5533,130.625,13.2659,13.2659,12.0953,10.5119,9.9786,9.9786,8.8893,2.5576,2.5576,2.1042,2.1042,1.7358,0.8341,0.5996
25,2006-04-25,105-09,37.5533,130.625,12.4508,11.625,11.625,11.625,11.581,11.581,9.3244,9.3244,9.3244,4.6725,2.3447,1.0203,0.8957,0.631
26,1997-04-15,105-09,37.5533,130.625,10.7667,10.7667,10.0874,9.4926,9.4926,8.6843,5.9894,4.87,3.1844,2.2066,2.1133,0.7,0.8505,0.4832
27,1997-04-15,105-09,37.5533,130.625,11.6568,11.2543,11.2543,10.8935,10.0793,5.7282,4.4548,2.49,2.49,2.49,0.85,0.7,0.7053,0.6132
28,1977-04-20,105-09,37.5533,130.625,10.4829,9.8153,9.8153,9.5545,9.336,9.336,8.6918,8.6089,8.3498,1.724,1.724,1.7457,0.7953,0.7537
29,1996-04-07,105-09,37.5533,130.625,11.3639,9.9708,9.9708,8.2802,8.2802,7.1938,7.1938,4.2778,2.208,2.208,2.208,1.7743,0.6611,0.5313
30,2004-04-29,105-09,37.5533,130.625,11.7225,11.7225,11.2093,11.2093,10.8734,10.5213,10.3858,10.0896,8.1491,7.6794,2.1822,1.7915,0.9928,0.5772
31,2002-04-18,105-09,37.5533,130.625,11.9588,11.9588,10.7883,10.7883,10.7883,10.7883,9.4407,3.6691,3.6691,3.3425,3.3425,0.7,0.656,0.7267
32,1994-04-19,105-09,37.5533,130.625,13.1826,13.1826,12.9744,12.7167,12.2284,11.3173,9.6689,7.1319,5.5741,2.7523,1.8764,1.1872,0.9116,0.7133
33,1973-04-26,105-09,37.5533,130.625,11.139,11.139,10.8202,9.7671,9.7671,9.7671,9.0596,6.431,6.431,3.136,2.0793,0.8136,0.9939,0.6218
34,2009-04-09,105-09,37.5533,130.625,12.5064,12.5064,11.239,10.3296,10.2501,10.2501,9.5695,5.427,5.427,1.5073,1.5073,1.8317,0.8187,0.6359
35,1978-04-17,105-09,37.5533,130.625,10.7824,10.7824,10.7824,10.0402,9.7142,5.7318,4.1737,3.6908,2.4215,1.15,1.15,0.9042,0.7255,0.7125
36,2004-04-29,105-09,37.5533,130.625,12.1634,10.9589,10.9589,10.9589,10.9589,10.727,10.2208,8.3913,6.35,6.35,2.8692,1.4437,1.1384,0.8063
37,2002-04-18,105-09,37.5533,130.625,11.6353,11.6353,11.4032,11.2295,10.6888,9.4093,9.4093,6.3776,6.3776,1.9108,1.2646,1.0689,0.7562,0.6293
38,1979-04-19,105-09,37.5533,130.625,12.9921,10.8764,10.8764,10.6088,10.2117,8.9047,7.7933,7.7933,7.7933,2.8525,0.85,0.9572,0.6927,0.679
39,2011-04-11,105-09,37.5533,130.625,11.1492,10.6946,10.4846,10.0049,10.0049,10.0049,10.0049,10.0049,6.3842,1.7788,1.7788,1.0872,0.7277,0.5378
40,2003-04-24,105-09,37.5533,130.625,12.1611,11.7213,11.2112,10.5181,9.6621,9.5523,8.7282,8.0133,7.9643,2.9889,0.85,0.7,0.9329,0.6232
41,2009-04-09,105-09,37.5533,130.625,11.6378,11.6378,11.5757,8.7875,8.3132,5.502,4.7702,4.7702,3.6629,2.8311,1.8369,0.7183,0.7478,0.4981
42,2003-04-24,105-09,37.5533,130.625,12.7183,11.6913,11.6913,10.585,10.5537,6.8471,6.3126,4.4446,4.1369,1.8085,0.9951,1.4741,0.8391,0.5926
43,1975-04-19,105-09,37.5533,130.625,12.6553,11.7158,9.5875,9.5875,9.551,9.551,8.757,8.536,7.5336,7.5336,2.9759,1.1976,0.6764,0.6149
44,1998-04-11,105-09,37.5533,130.625,13.511,12.3328,11.9025,11.9025,11.9025,11.9025,11.41,10.89,8.1647,3.0917,1.6979,1.6537,0.8451,0.4513
45,1979-04-19,105-09,37.5533,130.625,10.8781,9.6438,8.7924,8.7924,8.7924,8.7924,8.7924,8.7924,7.9514,7.9514,1.7999,1.4181,0.8482,0.5774
46,2011-04-11,105-09,37.5533,130.625,11.7452,9.8862,9.8862,9.8862,9.6448,9.3168,8.477,6.73,6.73,2.5929,2.5929,0.8852,0.8015,0.6457
47,2006-04-25,105-09,37.5533,130.625,12.7287,12.5266,11.1926,10.7488,10.7488,10.1468,9.4317,9.421,8.3012,3.1211,3.1211,1.9193,0.9362,0.5472
48,2009-04-09,105-09,37.5533,130.625,10.7735,10.4762,10.4762,9.4237,9.4237,9.4237,9.4091,6.0414,5.4963,2.9266,1.9724,1.1977,0.6543,0.6033
49,1998-04-11,105-09,37.5533,130.625,11.9056,11.9056,11.9056,11.5561,11.5561,11.5561,10.059,8.1273,8.1273,1.7883,1.7883,1.3266,0.8169,0.644
50,1992-04-04,105-09,37.5533,130.625,11.4578,11.4578,10.7192,10.7192,10.586,10.586,8.3289,4.5634,3.2465,2.3046,2.3046,1.5193,0.6127,0.6231
51,2006-04-25,105-09,37.5533,130.625,13.1782,12.8324,12.4999,12.4999,11.1393,10.7775,9.5429,9.0662,6.3837,2.8255,1.2988,1.3712,0.7415,0.5891
52,1998-04-11,105-09,37.5533,130.625,12.8912,12.8912,12.3797,12.1294,11.924,11.483,10.3021,8.8237,8.8237,1.974,1.833,1.5059,0.9324,0.7581
53,2002-04-18,105-09,37.5533,130.625,11.9736,11.3829,11.3829,10.4537,10.4537,10.2899,9.7635,7.9042,6.9965,1.4457,1.4457,1.3065,0.8844,0.6297
54,2002-04-18,105-09,37.5533,130.625,11.2807,11.2807,11.2807,11.2807,11.26,10.5753,9.6088,6.8048,6.8048,3.2507,2.2882,1.1702,0.8691,0.698
55,1990-04-21,105-09,37.5533,130.625,14.0064,13.9756,12.6158,11.8942,11.8942,11.4697,10.0184,10.0184,9.5866,3.4299,1.1581,1.3509,0.6705,0.4505
56,1994-04-19,105-09,37.5533,130.625,13.2665,12.9266,12.5066,12.5066,11.2558,10.3191,9.5359,9.5359,7.0466,6.1388,1.6471,0.9889,0.8051,0.7377
57,2009-04-09,105-09,37.5533,130.625,11.9409,10.2632,10.2632,10.2632,10.2632,9.7362,8.3792,6.0963,6.0963,2.5418,2.4868,0.7719,0.8459,0.7256
58,2010-04-05,105-09,37.5533,130.625,12.5546,10.766,10.3222,10.3222,10.3222,9.3887,7.3608,2.8699,1.89,1.89,1.2051,0.7886,0.7397,0.5782
59,1990-04-21,105-09,37.5533,130.625,12.1878,11.509,10.013,10.013,10.013,6.361,6.361,5.5273,3.6469,3.0379,2.2007,1.7329,0.613,0.5558
60,1990-04-21,105-09,37.5533,130.625,12.5449,12.5449,11.919,11.6834,10.493,7.8937,7.1,2.7213,2.7213,2.1269,2.1269,1.5551,0.7238,0.6007
61,1990-04-21,105-09,37.5533,130.625,13.9526,12.1782,12.1782,10.4741,10.4741,10.4741,10.4741,4.6298,4.294,3.9597,2.4136,1.0428,0.5755,0.4961
62,1973-04-26,105-09,37.5533,130.625,13.6801,11.7722,10.7844,10.659,10.659,10.659,10.0202,7.1301,7.1301,3.6159,0.9669,1.6417,0.7811,0.547
63,2008-04-09,105-09,37.5533,130.625,12.2171,12.2171,12.2171,10.494,10.3261,10.1279,10.1279,9.5174,7.0662,7.0662,2.6885,1.3357,0.8366,0.7975
