,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500,SSH
0,2001-12-20,104-09,37.0567,130.6267,16.0888,15.9719,15.9719,15.8323,15.8323,15.8323,15.8323,12.8331,12.3436,3.5385,2.3503,1.1346,0.8187,0.6543,0.737829454127777
1,2011-12-14,104-09,37.0567,130.6267,15.9736,15.9736,15.9736,14.3926,14.1578,14.1578,11.112971281522096,8.4129,3.2661,1.18,0.9762,0.81,0.58,0.4811,0.5742839435192817
2,2011-12-14,104-09,37.0567,130.6267,16.3824,16.3824,16.3824,14.8575,14.6659,14.6659,12.14722973599675,7.6773,3.3631,1.18,1.0408,0.8183,0.7304,0.6826,0.6870954787687588
3,2001-12-20,104-09,37.0567,130.6267,14.7102,14.5029,14.5029,14.5029,14.5029,14.4358,14.4358,12.1455,12.0956,3.8081,2.2842,1.0813,0.8135,0.654,0.6908402935404928
4,1997-12-14,104-09,37.0567,130.6267,13.2466,12.4107,11.7245,11.7245,11.7245,11.3292,11.3292,9.2821,9.2821,4.236,2.2979,1.1897,0.8286,0.5971,0.6063255251866188
5,2008-12-12,104-09,37.0567,130.6267,13.8243,13.8243,13.8243,13.8243,13.8243,13.2706,13.2706,13.2706,7.4914,1.7895,1.0027,0.81,0.5943,0.5837,0.7316045092653967
6,2008-12-12,104-09,37.0567,130.6267,16.7545,16.0575,16.0383,16.0383,15.5783,14.9978,14.06538475870375,9.273,5.8548,2.2956,1.8752,1.0749,0.8089,0.6059,0.6764531778187933
7,2009-12-24,104-09,37.0567,130.6267,12.283,12.283,12.283,12.283,12.283,9.6904,9.6904,9.6904,7.3785,4.909,1.4766,1.2085,0.8679,0.7922,0.747113361735214
8,2000-12-08,104-09,37.0567,130.6267,14.8686,14.8686,14.8686,14.2744,13.4206,11.8836,10.110155714725028,8.9252,7.1407,4.4475,2.0472,1.2485,0.8545,0.7913,0.7133358642358244
9,2001-12-20,104-09,37.0567,130.6267,13.6932,13.6932,13.6932,13.6932,13.6932,12.8444,11.361928282711409,11.361928282711409,5.3812,1.6473,1.0527,0.81,0.58,0.5326,0.692219759872273
