,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500
0,1968-12-07,104-09,37.0567,130.6267,14.3969,14.2434,14.2434,13.1538,13.0205,13.0205,8.07082115491124,8.07082115491124,8.07082115491124,8.07082115491124,4.2317,2.2759,0.9846,0.6923
1,1999-12-29,104-09,37.0567,130.6267,15.1481,14.7889,14.5841,14.5841,14.5841,14.5841,14.5841,14.4756,9.2836,7.1152,2.7232,1.4263,0.7747,0.5031
2,1976-12-12,104-09,37.0567,130.6267,14.1149,14.1149,14.1149,14.0306,14.0306,13.6491,13.6491,13.3411,9.805,4.7513,2.6887,1.3509,0.7512,0.564
3,1999-12-29,104-09,37.0567,130.6267,14.4166,13.8112,13.8112,13.8112,13.8112,13.8112,13.8112,13.2586,12.6171,6.8836,2.3789,1.3137,0.854,0.5932
4,2006-12-14,104-09,37.0567,130.6267,14.2013,14.2013,13.9153,13.9153,13.9153,13.9153,13.9153,11.9586,10.29,7.1755,2.4531,1.2863,0.8947,0.7952
5,1999-12-29,104-09,37.0567,130.6267,14.772,14.3204,14.3204,14.3204,14.3204,14.3204,13.673805778667639,12.0536,12.0536,6.763,3.3372,0.81,0.9473,0.5083
6,1980-12-16,104-09,37.0567,130.6267,12.7985,12.7985,12.7985,12.7985,12.7985,12.7985,12.7985,12.7985,11.9173,6.4496,2.0131,0.979,0.8116,0.6157
7,1980-12-16,104-09,37.0567,130.6267,13.9912,13.9912,13.9912,13.9912,13.9912,13.9902,11.273699483203636,11.273699483203636,9.1025,2.4205,2.4205,2.033,0.9479,0.5551
8,1980-12-16,104-09,37.0567,130.6267,13.5673,13.5673,13.5673,13.5673,13.5673,13.5673,12.825734112500825,12.825734112500825,12.7339,6.9613,2.822,1.3607,0.7122,0.5276
9,1980-12-16,104-09,37.0567,130.6267,14.6571,13.9072,13.7416,13.7416,13.7416,13.3096,7.753186601743756,7.753186601743756,7.753186601743756,6.0613,2.5357,1.4549,0.8136,0.7075
10,1999-12-29,104-09,37.0567,130.6267,14.7097,14.7097,14.7097,14.7097,14.7097,14.3355,14.3355,11.4994,11.2532,6.0888,2.5956,1.9451,0.9145,0.7272
11,1969-12-23,104-09,37.0567,130.6267,13.6869,13.6311,13.6311,13.6311,13.6311,13.3677,6.370715095116521,6.370715095116521,6.370715095116521,4.2696,1.8217,1.4829,0.6155,0.6962
12,1987-12-13,104-09,37.0567,130.6267,15.2931,15.2931,14.9994,14.1637,14.1637,14.0916,14.025610151050628,14.025610151050628,11.8406,8.6454,2.9142,0.9762,0.7626,0.5987
13,1989-12-10,104-09,37.0567,130.6267,14.8818,14.8818,14.8818,14.8818,14.8818,14.8818,14.669982787974828,14.4227,9.6461,6.5114,2.8649,2.1684,0.8092,0.6074
14,1978-12-07,104-09,37.0567,130.6267,14.6503,14.6503,14.6503,14.6503,14.6503,14.483,14.350246319058936,12.6844,8.0184,4.6139,2.6776,1.0864,1.0695,0.6136
15,1973-12-13,104-09,37.0567,130.6267,15.3304,14.2137,14.2137,13.8378,13.8378,13.7832,13.7832,12.8493,11.219,7.8302,3.0984,1.9658,0.6499,0.7839
