,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500
0,1997-08-28,105-08,37.5533,130.3117,26.4339,25.5162,16.7536,16.3428,15.3493,14.2543,13.6412,10.551319142953966,6.6296,2.3262,1.1359,0.905,1.0036,0.714
1,1997-08-28,105-08,37.5533,130.3117,23.2694,22.1006,18.1999,17.7381,15.7136,13.5251,10.4239,9.838687038251742,7.6131,2.5892,2.3192,1.0238,0.8615,0.6552
2,2011-08-27,105-08,37.5533,130.3117,23.8808,23.8808,17.7177,15.0333,15.0333,12.9625,7.9574,7.9574,7.3588,2.9175,1.9025,1.2308,1.1118,0.8504
3,1998-08-23,105-08,37.5533,130.3117,22.2561,22.2561,17.5066,13.8355,13.8355,13.8355,4.9847,3.1777531105336996,3.1777531105336996,2.1822,1.642,1.019,0.5494,0.5609
4,1995-08-11,105-08,37.5533,130.3117,22.6218,21.7467,18.5247,17.8453,15.2841,12.5499,11.2336,9.905077816734808,4.151,1.405,1.405,0.9848,0.5836,0.5028
5,2003-08-12,105-08,37.5533,130.3117,21.485,21.485,19.8754,15.3991,15.3991,15.36,10.7769,10.359378508299537,8.6208,2.0723,1.9854,1.7899,0.6787,0.5215
6,2009-08-22,105-08,37.5533,130.3117,28.69,23.9822,18.7144,17.9904,16.5989,13.9393,11.5588,11.5588,6.4381,3.3601,1.8583,1.3272,1.1578,0.7108
7,2011-08-27,105-08,37.5533,130.3117,23.3518,23.3518,19.8953,16.3545,8.3478,8.3478,8.3478,8.3478,3.1187,1.9374,1.732,1.4182,0.7813,0.5804
8,1999-08-28,105-08,37.5533,130.3117,24.755,24.755,22.1381,18.0158,16.2435,10.9768,9.0151,9.0151,6.0206,2.1469,1.2014,1.4143,0.8286,0.6109
9,2011-08-27,105-08,37.5533,130.3117,26.1462,23.2893,15.6278,14.6121,14.6121,11.1872,10.8249,9.40118249350734,6.6268,1.3446,1.3446,1.1492,1.2282,0.43
10,2001-08-22,105-08,37.5533,130.3117,24.4442,24.4442,20.8259,19.8947,16.3409,13.3313,10.8554,9.40694953929171,7.5577,3.5051,1.0092,1.1871,0.7777,0.696
11,2004-08-12,105-08,37.5533,130.3117,23.3427,22.9528,15.7872,15.7872,14.7858,12.9963,9.264,9.264,8.4989,2.8294,2.1137,1.1134,1.1582,0.6589
12,1999-08-28,105-08,37.5533,130.3117,24.9561,23.5743,19.8132,19.8132,16.1515,11.0756,11.0756,9.645966960680807,8.2647,1.9481,1.1596,1.4994,0.9198,0.6022
13,1990-08-08,105-08,37.5533,130.3117,27.4366,25.8653,19.4719,15.2668,14.9799,12.5816,12.5816,8.560281459343711,8.560281459343711,6.746,2.2758,1.1944,1.3078,0.7842
14,1974-08-19,105-08,37.5533,130.3117,20.6489,20.6489,16.1507,16.1507,16.1029,12.3518,10.2518,10.2518,7.2764,6.4482,2.202,1.4884,1.0785,0.7151
15,2007-08-18,105-08,37.5533,130.3117,24.3842,24.3842,19.501,18.4894,15.8928,14.5129,12.7131,10.526873512881808,6.8017,1.9699,1.7572,1.1695,0.8032,0.607
16,1997-08-28,105-08,37.5533,130.3117,24.3432,22.6873,18.5039,17.3264,15.4838,13.7093,10.2903,9.54907102763247,5.273,1.6948,1.2913,1.0139,0.6645,0.5532
17,1999-08-28,105-08,37.5533,130.3117,23.0617,21.5157,19.9588,18.6201,15.3769,12.4972,12.2453,11.31781579901142,9.4563,2.8437,1.8547,1.3522,0.9034,0.5813
18,1995-08-11,105-08,37.5533,130.3117,22.242,22.242,22.1931,16.7328,16.7328,13.1932,10.1417,10.1417,2.9316,2.1914,1.5209,1.3535,1.0056,0.7028
19,1990-08-08,105-08,37.5533,130.3117,24.9898,21.1287,21.1287,16.7574,15.0963,13.4195,9.8978,9.8978,9.8978,2.9267,1.9397,0.9797,1.1244,0.6475
20,1980-08-12,105-08,37.5533,130.3117,24.0544,22.9093,22.9093,17.4634,15.4775,12.4731,10.9631,10.556364769219316,8.2652,1.6753,1.5038,1.4385,0.767,0.6942
21,1997-08-28,105-08,37.5533,130.3117,25.139,22.2687,21.9932,16.469,16.469,13.1234,9.6915,8.840086997106342,5.3252,3.7964,1.354,0.8932,0.9466,0.6457
22,1998-08-23,105-08,37.5533,130.3117,23.6715,22.4535,20.7456,14.7222,14.7222,13.3462,4.6077,4.6077,4.5419,2.2118,1.4481,0.9096,0.6412,0.4712
23,2003-08-12,105-08,37.5533,130.3117,23.6398,23.6398,18.3384,15.3135,14.9582,12.6554,9.4484,9.4484,4.1994,3.0468,0.99,0.8658,0.6245,0.6745
24,2008-08-08,105-08,37.5533,130.3117,26.0674,23.2068,18.3521,13.8062,12.3686,10.3455,2.98,2.6479066954842176,2.6479066954842176,2.5093,1.0593,1.0668,0.9442,0.7187
25,1992-08-26,105-08,37.5533,130.3117,25.1531,24.1925,20.6643,15.0493,15.0493,15.0493,12.9985,9.859537321713512,8.6519,8.6519,3.1518,0.82,1.1105,0.6058
26,1973-08-26,105-08,37.5533,130.3117,20.948,20.948,20.948,15.9138,15.9138,13.9859,11.6235,11.6235,4.5332,4.5332,2.0688,1.0143,0.7536,0.4968
27,1974-08-19,105-08,37.5533,130.3117,21.8399,21.8399,19.2652,16.1472,15.8996,10.824,9.9432,8.934213105334539,7.7573,2.5706,1.4981,1.4294,1.0555,0.6838
28,2004-08-12,105-08,37.5533,130.3117,24.0504,21.5197,18.6894,17.4203,16.3608,11.6962,11.0658,9.569471658037425,5.6825,1.6873,1.3464,1.2513,0.94,0.5939
29,2003-08-12,105-08,37.5533,130.3117,22.7997,20.8533,18.955,17.9233,14.737,14.6121,13.7064,10.663390617080767,7.1713,2.3808,1.4156,1.2226,0.9648,0.7297
30,2003-08-12,105-08,37.5533,130.3117,23.7911,21.9936,20.3953,17.6198,15.6574,13.5714,9.4239,8.965024763109694,7.8492,1.4551,1.4487,1.2093,0.8457,0.6553
31,1998-08-23,105-08,37.5533,130.3117,23.432,22.0066,20.0217,20.0217,15.805,12.8008,8.4528,3.5784612868016517,3.0719,2.3273,2.2651,0.8833,0.8058,0.5762
32,1979-08-09,105-08,37.5533,130.3117,24.8355,23.3942,15.7322,15.7322,15.7322,12.5444,12.3309,10.050890957732301,7.5136,7.5136,4.1681,2.5701,1.0427,0.6557
33,1997-08-28,105-08,37.5533,130.3117,25.1356,22.6256,20.1953,14.6569,14.6569,12.8902,10.1413,10.1413,5.034,1.2977,1.2977,0.9151,0.612,0.5637
34,1998-08-23,105-08,37.5533,130.3117,23.6467,23.6467,23.5656,12.9227,12.9227,12.9227,3.5807,3.5807,3.5807,1.2977,1.1965,1.197,0.8753,0.7417
35,2008-08-08,105-08,37.5533,130.3117,24.1111,21.1707,20.7924,14.4861,8.333,7.3081,3.9364,2.04,2.04,1.8574,1.46,0.8226,0.7582,0.5509
36,2011-08-27,105-08,37.5533,130.3117,24.5076,23.2421,17.1498,15.8241,15.3487,12.8069,11.7644,8.65944584982583,6.096,2.1054,1.4804,1.2536,0.8175,0.6633
