,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500
0,1997-04-14,104-10,37.0567,130.94,12.8434,12.094,12.094,12.094,12.094,10.7368,10.7368,9.8571,9.8571,2.453,1.8684,1.4614,1.0507,0.6181
1,2011-04-12,104-10,37.0567,130.94,10.3319,9.42,9.42,9.42,8.7036,8.5856,6.6776348714553615,3.0261,1.7063,1.1247,1.1247,0.9576,0.8402,0.4692
2,1969-04-23,104-10,37.0567,130.94,12.6699,11.2771,11.2771,11.2515,8.8238,7.8193,7.8193,4.6544,3.4959,1.8845,0.8,1.4555,0.5884,0.4389
3,2002-04-19,104-10,37.0567,130.94,12.8265,11.5951,11.5951,10.8332,10.7703,7.9481,7.9481,7.9481,4.8653,2.0132,2.0132,0.9033,0.8659,0.441
4,1997-04-14,104-10,37.0567,130.94,12.8273,12.5842,12.5842,11.6669,11.4048,10.9944,10.560565648376643,9.6755,8.5098,1.0544,1.0544,1.0793,0.9654,0.5992
5,1992-04-04,104-10,37.0567,130.94,12.8429,11.0169,10.1898,10.1898,9.0727,7.5736,5.582081430442963,2.287,2.287,2.287,1.3033,1.3949,0.6631,0.6062
6,1976-04-15,104-10,37.0567,130.94,12.0776,12.0776,12.0776,11.4321,11.4321,11.4321,9.604150707021457,9.604150707021457,9.604150707021457,9.604150707021457,2.803,4.7695,0.8241,0.5625
7,1993-04-16,104-10,37.0567,130.94,10.3822,10.3822,9.3986,9.3986,9.3986,8.1934,8.1934,8.1934,8.1934,3.6277,2.053,1.3454,0.9623,0.7094
8,2002-04-19,104-10,37.0567,130.94,12.2838,12.2838,12.026,11.5475,10.2843,9.1104,9.1104,9.1104,1.7063,1.6416,1.6416,1.3352,0.6626,0.5193
9,2001-04-16,104-10,37.0567,130.94,12.202,12.202,12.202,11.9128,11.327,11.327,10.843941978512596,8.7276,8.0983,2.7112,2.5983,0.69,0.5559,0.5563
10,1993-04-16,104-10,37.0567,130.94,12.1419,10.7501,10.7501,10.7501,10.7501,8.8439,8.8439,8.8439,6.8464,6.8464,2.9384,1.8831,0.7874,0.4099
11,1980-04-10,104-10,37.0567,130.94,11.5623,10.5889,10.5849,10.5849,10.5849,7.817,7.817,7.817,7.817,7.5395,7.5395,3.7813,0.6527,0.7016
12,1977-04-21,104-10,37.0567,130.94,11.2468,11.2468,11.16,10.0608,9.3856,6.8806,6.8806,6.8806,4.7283,2.3328,1.0871,1.35,1.1647,0.8158
13,1992-04-04,104-10,37.0567,130.94,11.3158,9.7449,9.7449,9.7449,8.7303,4.8462,4.8462,4.8462,4.8462,2.2319,1.7734,1.2788,1.0236,0.3554
14,1994-04-20,104-10,37.0567,130.94,12.0766,12.0766,11.1749,10.2031,10.2031,8.2416,8.2416,7.9072,7.9072,3.1441,2.241,1.0961,1.4712,0.5036
15,1977-04-21,104-10,37.0567,130.94,11.0361,10.2865,10.2865,10.2865,9.1255,8.7399,8.7399,8.1189,3.713,3.713,2.6409,1.6143,0.9446,0.6973
16,1977-04-21,104-10,37.0567,130.94,10.6541,10.3414,10.3414,10.3414,8.3082,8.3082,7.029202166711844,7.029202166711844,2.3232,2.3232,2.0586,1.2219,0.7989,0.7351
17,2002-04-19,104-10,37.0567,130.94,12.4732,12.4713,11.4212,10.592,10.592,8.735,8.735,8.735,8.735,2.6213,0.9345,1.2698,1.0939,0.5978
18,1979-04-18,104-10,37.0567,130.94,12.8267,11.6121,11.0476,9.539,9.539,9.0522,9.0522,9.0522,9.0522,2.0324,2.0324,1.3235,0.9431,0.6512
19,2002-04-19,104-10,37.0567,130.94,10.7011,10.7011,10.7011,10.7011,10.7011,5.5886,5.5886,5.5886,4.0106,1.7665,1.1472,0.9553,1.0598,0.4511
20,1993-04-16,104-10,37.0567,130.94,11.5457,11.0759,11.0759,11.0759,11.0759,11.0759,10.898116993625239,9.8778,8.9589,8.9589,1.474,2.9581,0.7121,0.4191
21,2002-04-19,104-10,37.0567,130.94,11.8419,11.8419,11.8419,11.8419,8.6234,6.9067,5.996466783029731,2.7674,1.7763,1.0544,0.8,1.3582,0.7243,0.3341
22,1993-04-16,104-10,37.0567,130.94,10.9134,10.9134,10.9134,10.9134,10.9134,8.0348,8.0348,7.5832,7.5832,2.9374,2.9374,1.1866,0.9595,0.6244
23,2000-04-15,104-10,37.0567,130.94,12.0429,11.1333,11.1008,11.1008,11.1008,11.1008,10.575318189413194,9.3016,7.6501,6.4483,3.2835,0.69,1.0338,0.7544
24,1997-04-14,104-10,37.0567,130.94,13.0203,12.2962,12.2962,11.0148,11.0148,10.8279,10.53737956648529,9.0191,9.0191,1.0544,1.0544,1.0855,0.8476,0.5043
25,2002-04-19,104-10,37.0567,130.94,11.8935,11.8935,11.8935,11.8432,11.0938,8.8259,8.8259,6.5031,6.5031,2.1078,2.1078,0.9937,0.8834,0.7466
26,1994-04-20,104-10,37.0567,130.94,12.0345,12.0345,11.0544,11.0544,11.0544,9.0638,9.0638,9.0638,9.0638,8.6,2.5859,1.7171,1.1383,0.4816
27,2001-04-16,104-10,37.0567,130.94,13.579,11.7206,11.7206,11.7206,11.2553,11.2553,11.2553,7.6168,6.745,4.4966,2.1179,1.3176,0.7786,0.5512
28,2001-04-16,104-10,37.0567,130.94,12.558,11.9264,11.7642,11.4229,11.374,10.4583,10.4583,9.2675,9.1933,3.3026,2.0632,1.2143,0.6581,0.7768
29,1998-04-10,104-10,37.0567,130.94,12.5464,12.5464,11.7918,11.7918,10.5001,10.5001,10.5001,10.1918,10.1918,2.5127,2.5127,1.2472,0.6471,0.6502
30,1989-04-21,104-10,37.0567,130.94,13.0834,12.8582,12.4344,12.4344,11.078,11.078,11.078,9.4392,6.6886,3.8064,1.1645,1.2991,0.6789,0.4281
31,2002-04-19,104-10,37.0567,130.94,12.0098,12.0098,11.8872,11.8872,11.4839,11.4839,10.253090549479621,8.8553,8.8553,2.5913,1.5327,0.69,0.6678,0.6229
32,1974-04-27,104-10,37.0567,130.94,12.9154,11.6769,11.6769,11.6769,11.1668,11.0649,10.735380527616373,10.735380527616373,6.8579,2.1573,1.6078,1.1899,1.1516,0.6362
33,2002-04-19,104-10,37.0567,130.94,12.0282,11.8827,11.3422,11.3422,11.2922,9.1415,9.1415,9.1415,2.2905,2.2905,2.1336,0.9461,0.7732,0.5947
34,2001-04-16,104-10,37.0567,130.94,12.6179,12.6179,12.6179,10.6772,10.6772,10.6772,10.6772,10.6772,8.5374,2.2637,1.4068,1.2823,0.6073,0.5629
35,1977-04-21,104-10,37.0567,130.94,10.4424,10.0993,10.0993,9.7294,7.6929,5.7282,5.7282,5.7282,5.7282,4.495,1.6932,0.69,1.1522,0.8122
36,1993-04-16,104-10,37.0567,130.94,10.9977,10.9977,10.9977,10.9699,10.9699,10.2133,10.2133,9.2868,7.6549,7.6549,1.5448,6.4343,0.802,0.7962
37,1997-04-14,104-10,37.0567,130.94,13.6125,12.1676,12.0367,11.1592,11.1592,8.4795,8.4795,8.4795,1.7063,1.7063,1.5922,1.6135,1.1518,0.4787
38,1992-04-04,104-10,37.0567,130.94,11.955,11.6512,10.8902,10.8902,10.2334,7.9746,7.9746,7.9746,7.9746,1.8493,1.8493,1.0422,0.7519,0.5002
39,2002-04-19,104-10,37.0567,130.94,12.0109,12.0109,10.571,10.571,10.571,7.8796,7.8796,7.8788,1.7181,1.1344,1.1344,1.5182,1.0176,0.4925
40,2000-04-15,104-10,37.0567,130.94,11.0022,11.0022,11.0022,11.0022,11.0022,11.0022,10.143918239622371,9.5659,9.5659,8.8556,7.8286,4.5297,0.9929,0.7925
41,1997-04-14,104-10,37.0567,130.94,11.7338,11.7338,11.7338,11.7338,11.5756,11.5756,11.5756,9.3507,8.2726,2.0761,2.0761,0.8071,1.1789,0.4909
42,1992-04-04,104-10,37.0567,130.94,12.261,10.1633,10.1633,10.1633,10.0426,8.4902,8.4902,8.4902,8.4902,2.0452,1.9485,1.1003,0.7085,0.5346
43,1977-04-21,104-10,37.0567,130.94,11.3563,11.3563,11.3563,8.1574,8.1574,8.1574,6.033374908352035,6.033374908352035,4.1674,3.6098,0.8,0.9847,0.7571,0.6186
44,1997-04-14,104-10,37.0567,130.94,13.4316,12.2356,11.1144,10.4405,10.4405,6.6039,6.6039,4.2823,2.2346,1.4321,1.4321,0.69,0.754,0.3536
45,1976-04-15,104-10,37.0567,130.94,12.4319,12.4319,12.4319,11.0458,11.0458,11.0458,8.423649589997863,8.423649589997863,8.423649589997863,4.2273,1.9329,1.2744,0.8735,0.7192
46,2007-04-07,104-10,37.0567,130.94,12.3713,11.6334,11.6334,11.6334,10.5041,7.7722,7.7722,7.7722,3.8988,3.0032,1.1884,0.69,0.6785,0.4893
47,2011-04-12,104-10,37.0567,130.94,10.7959,10.7959,9.3003,9.3003,8.0217,8.0217,5.487766295214456,5.4808,5.4808,1.3686,0.8,0.7714,0.749,0.2752
48,2002-04-19,104-10,37.0567,130.94,13.1924,12.0405,12.0405,11.2248,11.2248,9.4047,9.4047,9.4047,9.1913,1.9918,1.4601,1.4054,0.484,0.4273
49,1976-04-15,104-10,37.0567,130.94,13.1171,13.1171,12.3289,11.6811,11.6811,11.3271,10.487541490869233,10.2524,9.8,2.7145,2.2413,1.2075,1.268,0.3993
50,1993-04-16,104-10,37.0567,130.94,12.3747,10.4546,10.4546,10.4546,10.4546,8.764,8.764,8.764,5.1975,2.0746,2.0746,0.69,0.9124,0.4658
51,2007-04-07,104-10,37.0567,130.94,13.317,12.3432,10.3695,10.3695,10.3695,10.3695,10.087296379148947,7.7587,7.7587,2.7793,2.1379,1.5647,1.0571,0.396
52,1973-04-25,104-10,37.0567,130.94,11.0708,11.0708,11.0708,11.0708,11.0708,7.1352,7.1352,7.1352,6.8544,3.0565,2.0784,1.1901,1.0328,0.4632
53,1994-04-20,104-10,37.0567,130.94,10.3239,10.3239,10.3239,9.4401,9.4401,6.5521,6.5521,6.5521,6.5521,6.5521,1.7353,1.4295,0.9877,0.4822
54,1990-04-21,104-10,37.0567,130.94,11.086,11.086,11.086,11.086,9.5938,8.8832,5.207985851002156,2.0875,1.817,1.817,1.4692,1.1852,0.7986,0.5594
