,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500
0,1974-02-17,104-08,37.0567,130.3117,9.4695,9.4695,9.4695,9.3999,9.3999,9.3999,9.3999,8.999,8.1784,6.659,3.1018,1.3411,0.9932,1.1766
1,1975-02-25,104-08,37.0567,130.3117,10.2197,9.6696,9.6696,9.6696,9.6696,8.1201,5.9657,2.35,2.35,2.35,2.35,0.8288,1.4792,0.6658
2,1975-02-25,104-08,37.0567,130.3117,9.7749,9.7749,9.7749,9.7749,9.219,7.2563,7.2563,7.2563,7.2563,7.2563,2.4619,1.2128,0.9935,0.9441
3,1981-02-16,104-08,37.0567,130.3117,11.6309,10.1746,10.1592,10.1592,9.1726,8.9618,8.7929,8.7929,4.3357,1.5311,1.5311,0.9231,0.46,0.3538
4,2011-02-20,104-08,37.0567,130.3117,9.4681,9.4681,9.4681,9.4681,9.4681,9.4681,9.4681,9.4681,6.8057,6.8057,2.6592,1.8822,1.7975,0.6602
5,2006-02-22,104-08,37.0567,130.3117,11.2797,10.5394,10.5394,10.5394,10.5394,10.5394,9.6268,9.1525,6.812,6.812,2.0204,1.2719,1.4781,0.7839
6,1997-02-14,104-08,37.0567,130.3117,11.2533,10.9974,10.1601,9.775,9.775,8.1446,8.1446,3.2532,1.68,1.2063,1.2063,1.8868,0.46,0.7286
7,1976-02-21,104-08,37.0567,130.3117,11.9085,10.7576,10.7576,10.5004,10.1719,9.7668,9.7668,8.2857,3.9843,1.7539,1.7539,1.562,0.46,1.0371
8,2011-02-20,104-08,37.0567,130.3117,9.6701,9.6701,9.6701,9.6701,9.6701,9.5282,9.5282,9.0207,8.9599,2.2672,1.8065,1.5418,0.9294,0.8872
9,1990-02-28,104-08,37.0567,130.3117,11.3752,10.3515,9.8434,9.8434,9.8434,9.8434,9.8434,9.8434,9.8434,7.5867,2.1171,1.0524,1.3489,0.8556
10,1997-02-14,104-08,37.0567,130.3117,10.6744,10.6744,8.9742,8.9742,8.7907,8.7907,2.9959,2.7062,1.7815,1.5888,1.5888,0.8288,1.122,0.31
11,1981-02-16,104-08,37.0567,130.3117,10.1346,9.8814,9.6459,9.6459,9.192,8.8433,8.8433,8.8433,6.2949,2.557,1.7701,1.8355,0.4925,0.4687
12,1975-02-25,104-08,37.0567,130.3117,10.7269,10.6334,9.6806,9.6806,8.9086,8.0366,8.0366,5.6457,4.2903,4.2903,2.2075,1.449,0.8348,1.1061
13,1976-02-21,104-08,37.0567,130.3117,10.4337,10.4337,10.4337,9.7035,9.7035,9.7035,9.7035,9.7035,3.1094,1.6324,1.6324,1.4754,0.7616,0.5523
