,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500
0,1994-08-19,104-08,37.0567,130.3117,27.0639,24.2135,20.7258,14.1368,8.7352,7.6884,7.6884,7.6884,5.4661,3.7101,2.0378,1.4334,1.1635,0.8785
1,1972-08-30,104-08,37.0567,130.3117,24.9661,23.9766,16.3852,16.3852,10.1439,7.9766,6.539,5.0001,3.085,2.0558,1.1468,0.9987,0.6231,0.5644
2,1977-08-12,104-08,37.0567,130.3117,25.0818,23.3862,23.3862,17.6345,15.5915,13.1173,10.2193,9.6568,8.3724,2.4025,1.2206,1.2697,0.6488,0.6381
3,1991-08-07,104-08,37.0567,130.3117,22.1487,22.1487,22.1487,14.2497,14.2497,13.9411,13.9411,10.1802,7.9731,1.8554,1.7703,1.1852,1.0353,0.6217
4,1978-08-12,104-08,37.0567,130.3117,22.4003,22.0797,18.7308,17.1542,14.7503,13.8578,11.9314,10.2016,5.9405,2.6254,1.4819,1.3632,0.8471,0.5515
5,2007-08-17,104-08,37.0567,130.3117,24.5351,24.0463,18.5379,17.3087,8.1331,4.8252,2.82,1.9,1.9,1.9,1.1293,0.8321,0.6141,0.6986
6,1991-08-07,104-08,37.0567,130.3117,23.6479,21.5098,21.5098,17.3847,16.3278,14.7859,12.7777,10.2641,7.4735,3.1682,1.3111,1.0382,0.8586,0.4794
7,1992-08-28,104-08,37.0567,130.3117,26.3267,24.3708,19.3447,17.5387,12.5239,12.5239,12.5239,12.5239,8.8125,2.9477,1.0492,1.2637,0.8037,0.5033
8,2002-08-17,104-08,37.0567,130.3117,20.6427,19.2863,19.2863,13.9746,13.9746,13.9746,11.7731,7.4745,6.6139,2.5,1.5382,1.2096,0.9258,0.5298
9,1993-08-17,104-08,37.0567,130.3117,23.8914,21.1076,18.2414,17.3661,9.6475,8.3613,5.3317,2.5694,2.5694,2.0374,1.7486,1.3401,0.7177,0.6504
10,2004-08-13,104-08,37.0567,130.3117,21.571,21.571,15.8753,15.8753,13.9919,10.5082,8.6215,1.9,1.9,1.8367,1.819,1.0742,0.5344,0.6439
11,1978-08-12,104-08,37.0567,130.3117,20.9349,20.9349,18.6004,17.6826,15.9483,15.4013,11.7853,9.7736,2.8901,1.8404,1.4565,0.9229,0.6913,0.5002
12,1978-08-12,104-08,37.0567,130.3117,20.7712,17.8212,17.721,15.5333,13.1828,12.0791,12.0083,10.1878,5.847,3.0719,1.9897,0.9779,0.786,0.6849
13,1992-08-28,104-08,37.0567,130.3117,22.8495,22.8495,19.0984,18.1191,15.4843,14.9798,13.0058,11.913,9.764,2.781,1.7549,1.6619,0.8047,0.593
14,2007-08-17,104-08,37.0567,130.3117,22.4324,22.4324,19.1884,14.1248,13.0026,13.0026,13.0026,6.0051,5.6431,2.3802,1.5915,1.3205,0.7116,0.6428
15,1978-08-12,104-08,37.0567,130.3117,24.0242,24.0242,16.2674,16.2674,16.2674,14.6347,12.2731,8.8073,6.5674,2.4569,0.9888,1.5243,0.7167,0.5235
16,1977-08-12,104-08,37.0567,130.3117,26.3319,24.546,23.4721,17.9766,14.7753,12.3944,11.4241,5.9784,5.9784,2.6941,2.2685,1.438,0.8589,0.6993
17,1978-08-12,104-08,37.0567,130.3117,22.8297,22.2716,21.5953,16.7642,16.3547,13.0743,13.0743,8.5971,8.3221,3.1463,2.0695,1.393,0.8828,0.6265
18,1973-08-25,104-08,37.0567,130.3117,24.6504,24.2571,24.2571,18.4223,14.8315,14.1233,9.6523,9.6523,8.8121,2.7621,1.5506,1.5521,0.8001,0.6441
19,2011-08-28,104-08,37.0567,130.3117,24.1381,23.9473,17.3982,13.1002,8.5068,6.6794,6.6794,6.6794,6.6794,6.6794,6.6794,1.6498,1.0422,0.7021
20,1978-08-12,104-08,37.0567,130.3117,23.683,20.6387,13.7827,13.7827,13.0702,13.0005,9.5765,9.2983,3.4957,1.5697,1.5697,1.1474,0.7624,0.55
21,1978-08-12,104-08,37.0567,130.3117,23.6224,22.649,17.6507,16.187,15.7119,13.8313,9.2359,9.2359,6.7396,1.258,1.258,1.4808,1.0058,0.4853
22,1976-08-10,104-08,37.0567,130.3117,25.4315,23.6853,22.7779,17.0287,15.068,15.068,13.6512,12.1655,7.0638,2.7116,2.6317,1.4203,1.0457,0.6349
23,1980-08-11,104-08,37.0567,130.3117,25.7356,23.4658,19.2423,19.2423,16.2516,12.6121,11.9687,10.8398,5.4374,3.5781,1.2364,1.1155,0.8771,0.6146
24,1992-08-28,104-08,37.0567,130.3117,25.3046,24.5705,22.7882,20.1384,16.0875,14.5689,9.6811,9.6811,5.3247,1.945,1.2055,0.9836,0.8875,0.3585
25,2008-08-11,104-08,37.0567,130.3117,22.1132,20.9882,16.1677,16.0537,8.5869,6.2907,6.2907,6.2907,3.2052,2.52,1.3195,1.5656,0.8972,0.5678
26,1995-08-10,104-08,37.0567,130.3117,23.7829,22.2999,17.0598,15.4017,15.4017,15.4017,11.8346,11.8346,9.4972,8.2143,1.1972,1.1396,0.8158,0.7435
27,2004-08-13,104-08,37.0567,130.3117,24.5627,23.5177,22.4778,18.8535,16.3629,15.6864,11.2174,9.207,4.4466,2.4174,1.8672,0.8711,0.6694,0.4169
