,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500,SSH
0,2011-04-12,104-09,37.0567,130.6267,9.66,9.45,9.4102,9.344,9.29,7.6301,4.5087,2.6495,2.6495,2.6495,2.1939,1.2851,0.8231759087474854,0.6568,0.4736731389059967
1,1994-04-20,104-09,37.0567,130.6267,12.028,11.5614,11.0115,10.6226,10.6226,10.6226,10.6226,10.6226,10.6226,9.1203,3.8871,1.7958,0.9821039002815832,0.5575,0.555690625294235
2,2010-04-06,104-09,37.0567,130.6267,11.6326,11.6326,11.0234,10.5413,9.939,9.939,9.0235,9.0235,5.355,1.6812,0.9899,0.8471,0.6620923823702629,0.5,0.4451
3,2001-04-16,104-09,37.0567,130.6267,13.2023,13.2023,12.5469,12.2363,12.2363,12.2363,12.2363,12.18,10.7335,8.8875,2.9125,1.3862,0.9555031320199185,0.598,0.6335118596541897
4,2010-04-06,104-09,37.0567,130.6267,12.116,12.116,11.9527,11.499,10.3655,9.9871,8.7222,8.7222,4.0548,1.4818,0.9899,0.8471,0.6999970972560049,0.5656,0.477193454589809
5,2011-04-12,104-09,37.0567,130.6267,11.7267,11.5595,11.5072,11.1996,10.5984,10.5984,10.4214,9.3799,7.9372,5.3737,2.3222,1.445,0.9378880612737253,0.6108,0.5571203072772007
6,2012-04-10,104-09,37.0567,130.6267,11.9838,11.8398,11.3584,10.8471,9.4275,8.6598,7.6837,6.2786,3.7165,1.9467,1.4875,1.0944,0.8205295026506058,0.6389,0.4923522755721407
7,1995-04-13,104-09,37.0567,130.6267,11.8327,11.8327,11.3039,10.938,10.2539,10.2539,10.2438,10.1994,9.3375,6.6212,2.4287,1.2764,0.8709596429588445,0.6531,0.5407441429809827
8,2011-04-12,104-09,37.0567,130.6267,11.4892,11.2587,11.2587,11.2587,9.9034,9.8446,9.8446,9.5672,9.5672,6.2434,2.539,1.5311,0.9437731737991372,0.7115,0.5516521472451572
9,1996-04-07,104-09,37.0567,130.6267,10.911,10.911,10.6187,10.3136,9.9863,9.7093,8.8409,8.6323,6.7811,5.0263,1.8987,1.0975,0.7417260686816527,0.5359,0.5067742724855916
10,1999-04-18,104-09,37.0567,130.6267,14.24,14.0796,13.311,13.0612,13.0612,13.0612,12.87,12.18,10.4862,9.0051,4.0193,1.9568,0.9998389111440672,0.6992,0.6559999999999999
11,2011-04-12,104-09,37.0567,130.6267,11.2008,11.2008,11.2008,11.2008,10.2801,10.0439,9.8652,9.847,9.155,5.1004,2.0903,1.2358,0.8497787824321289,0.5803,0.5134935094009246
12,2011-04-12,104-09,37.0567,130.6267,9.66,9.45,9.45,9.4375,9.29,7.6301,4.5087,2.6495,2.6495,1.9217,1.1415,0.8833,0.7341629094665345,0.592,0.4451
13,2012-04-10,104-09,37.0567,130.6267,13.7487,13.2062,12.9929,12.5866,11.3583,11.2771,10.95,9.9571,5.3141,3.7128,1.7345,1.3058,0.9224648325139504,0.7212,0.6343037830380847
14,1995-04-13,104-09,37.0567,130.6267,12.193,12.0519,12.0519,12.0519,11.4159,11.4159,11.4159,11.2059,10.952,10.3249,6.8682,3.4368,1.0533641031995162,0.6877,0.6396788116804626
15,2005-04-17,104-09,37.0567,130.6267,14.24,14.24,13.8643,13.4097,12.3673,12.3673,11.7984,11.4579,4.579,4.3129,2.1494,1.2433,1.0306810620109799,0.6825,0.5948588703187168
16,2007-04-07,104-09,37.0567,130.6267,12.5256,12.5256,12.5256,12.5256,12.0606,11.6212,11.3466,11.0287,8.9267,3.5009,1.2511,0.8801,0.7078996561415843,0.686,0.5847499811373196
17,1994-04-20,104-09,37.0567,130.6267,12.2116,11.6296,11.4245,11.0785,10.7552,10.7552,10.7552,10.0807,8.2091,4.38,1.6,1.292,0.8847097183618419,0.6732,0.5527651711922915
18,2002-04-19,104-09,37.0567,130.6267,13.3434,13.3434,12.5912,12.2979,11.286,10.1588,9.5274,9.5274,5.3283,2.0866,1.4925,0.8471,0.6925229058287407,0.6314,0.551811320751877
19,1995-04-13,104-09,37.0567,130.6267,12.0551,11.9997,11.9997,11.9997,11.0744,11.0744,11.0608,10.531,9.7979,6.2005,2.2732,1.3329,0.8812344529981976,0.582,0.5582895414628898
20,2010-04-06,104-09,37.0567,130.6267,12.0891,12.0891,11.5477,11.2354,10.6058,10.0583,8.5135,8.5135,3.6924,2.8887,1.2069,0.8471,0.7118110342157508,0.6514,0.5438774502588181
21,2001-04-16,104-09,37.0567,130.6267,11.8753,11.8753,11.8753,11.8753,10.6983,10.4762,9.9979,9.6607,7.4107,1.7609,1.3425,0.8471,0.7449616114624003,0.5785,0.48316848239565735
22,2011-04-12,104-09,37.0567,130.6267,12.1865,12.1865,12.1865,12.1865,11.1001,11.1001,10.8549,10.381,7.308,4.675,2.0735,1.3891,1.0232499217593491,0.7167,0.5736199944333499
23,1993-04-16,104-09,37.0567,130.6267,14.24,14.24,13.7779,13.4385,12.87,12.87,12.87,12.18,9.688,8.6308,4.1464,2.3278,1.0669745156373325,0.7212,0.6559999999999999
24,1996-04-07,104-09,37.0567,130.6267,11.6578,11.6578,11.0417,10.7062,10.2457,10.1434,9.7468,9.7409,9.0195,4.5001,1.7913,0.8994,0.744371735720544,0.5,0.4743497973921451
25,2001-04-16,104-09,37.0567,130.6267,13.3968,13.3968,13.3968,13.0968,11.7781,11.1316,10.9404,10.7912,6.1173,4.9203,2.295,1.3356,0.9791392143788791,0.7212,0.6361164515860681
26,1998-04-10,104-09,37.0567,130.6267,12.0143,12.0143,12.0143,12.0143,11.8802,11.8802,11.6621,11.5047,8.1647,4.1815,1.766,1.0601,0.846399519969486,0.5473,0.5325770223224634
27,1999-04-18,104-09,37.0567,130.6267,14.24,14.24,14.1971,13.931,13.2089,13.2089,12.4322,12.18,7.8319,6.8044,2.3556,1.4236,0.8982211476463966,0.7212,0.6559999999999999
28,1994-04-20,104-09,37.0567,130.6267,12.8587,12.504,12.504,12.2601,11.0567,10.8955,10.6,9.8347,7.3503,2.8155,1.3172,1.0535,0.6939737002294503,0.5841,0.5205136853155308
