,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500
0,1993-04-16,105-08,37.5533,130.3117,13.0458,12.833,11.7365,10.8914,10.8914,9.6484,9.6484,9.2787,4.9866,4.9866,1.0618,0.8319,0.8419,0.7166
1,2001-04-15,105-08,37.5533,130.3117,10.869,10.2916,10.2916,9.8427,8.9843,8.9843,8.9843,8.9843,8.9843,6.859222384149333,3.3477,1.625,0.9224,0.6702
2,1993-04-16,105-08,37.5533,130.3117,12.4088,11.7128,11.7128,11.7128,11.6727,10.3856,9.4843,9.4843,3.0126,3.0126,1.9931,2.0453,0.9765,0.6275
3,2001-04-15,105-08,37.5533,130.3117,12.8931,10.4463,10.4463,10.4463,10.4463,9.9961,9.3513,8.5051,8.3473,7.542386681321752,2.8629,1.1971,0.9045,0.5452
4,1969-04-23,105-08,37.5533,130.3117,13.3705,11.739,11.739,9.524,9.2502,9.2502,9.1065,6.3187,5.3393,5.3393,2.4877,1.4162,0.7803,0.7697
5,1989-04-20,105-08,37.5533,130.3117,12.9355,12.9355,12.9355,11.0805,11.0805,11.0805,11.0805,11.0258,10.9043,4.992513460926234,2.0709,2.1672,0.7962,0.6896
6,1992-04-04,105-08,37.5533,130.3117,12.6103,11.2135,11.2135,11.2135,9.4448,7.5314,7.5314,7.5314,4.6534,4.546008686032428,3.6118,1.6294,0.7996,0.6611
7,1992-04-04,105-08,37.5533,130.3117,12.0185,12.0185,12.0185,11.6737,11.6737,10.0685,10.0508,8.9518,3.8717,3.8717,1.6347,0.7924,0.754,0.6285
8,2006-04-25,105-08,37.5533,130.3117,12.3815,12.3571,11.2569,11.2569,9.2254,9.2254,4.4783,4.4783,3.2868,1.01,1.01,1.6516,0.7605,0.5949
9,1981-04-08,105-08,37.5533,130.3117,10.5127,10.5127,8.64,8.64,7.5831,7.5831,7.5831,7.1614,4.1954,2.193671404672403,2.193671404672403,1.2923,0.9768,0.7503
10,1991-04-09,105-08,37.5533,130.3117,11.9087,11.9087,11.7619,11.1043,10.6368,9.6029,9.263,9.263,5.1743,5.1743,2.5672,1.8964,0.903,0.7072
11,1992-04-04,105-08,37.5533,130.3117,11.7942,11.7942,11.7942,11.7019,11.7019,9.5749,9.5749,8.6894,4.9416,3.106848730223738,1.8836,1.7584,1.1146,0.8045
12,1997-04-15,105-08,37.5533,130.3117,13.1758,13.1758,12.1027,11.2488,10.4753,10.2748,9.9845,7.9285,7.3319,4.397796659140435,1.4006,1.6249,0.8675,0.7277
13,2001-04-15,105-08,37.5533,130.3117,11.276,11.276,11.276,10.3236,10.3236,10.1116,10.1116,9.428,8.5212,7.1648065900040185,1.7509,1.656,0.9212,0.7645
14,2009-04-09,105-08,37.5533,130.3117,13.7641,11.0398,11.0398,11.0398,11.0398,10.2198,10.0861,9.7611,3.6001,3.6001,2.489,1.6771,0.975,0.5752
