,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500
0,2002-06-05,105-08,37.5533,130.3117,17.2014,17.1216,16.8936,16.2647,14.7873,14.020707979461122,11.9469,6.8326,3.0268,1.8626,1.1308,1.1246,0.6314,0.4017
1,2000-06-10,105-08,37.5533,130.3117,18.3251,17.4969,16.2517,15.2631,14.5184,11.10855546840605,10.4398,5.9457,2.5859,1.6852,1.2076,1.2516,0.6139,0.7105
2,1999-06-05,105-08,37.5533,130.3117,18.9372,17.3684,16.4758,15.0398,13.8816,13.62776757520427,11.5892,9.039,5.5838,2.581,1.0776,0.75,1.0657,0.6398
3,2011-06-12,105-08,37.5533,130.3117,20.717,16.9316,16.9316,15.1883,14.9522,12.584149625370493,10.0983,7.0391,7.0391,2.8214,1.6209,1.2717,0.8133,0.6371
4,1968-06-14,105-08,37.5533,130.3117,18.8059,15.7182,15.7182,15.7182,14.5979,12.575033115558353,9.126,6.0997,3.3333,1.8459,1.6489,1.1255,0.6478,0.4173
5,1990-06-05,105-08,37.5533,130.3117,17.2331,17.2331,16.8432,15.4279,14.9122,12.518681434270817,10.487,8.9913,8.539,6.2774,2.6115,1.2564,0.57,0.5597
6,1978-06-09,105-08,37.5533,130.3117,18.4052,18.0834,15.3763,15.3763,14.6866,13.437803377118959,12.7742,12.38,8.2841,6.3395,3.5257,1.3093,0.7377,0.6273
7,1981-06-09,105-08,37.5533,130.3117,16.8582,15.2992,15.2992,15.2992,15.0953,11.798623364398972,11.798623364398972,8.4964,8.4964,3.099,3.099,1.1605,0.7176,0.6966
8,1968-06-14,105-08,37.5533,130.3117,19.2894,16.3828,15.5656,15.1083,13.0967,12.714921320420423,6.2425,6.2425,3.5801,1.8111,1.1382,0.75,0.7262,0.5274
9,2000-06-10,105-08,37.5533,130.3117,18.1411,16.1286,16.1286,16.103,10.4849,10.4849,9.0223,4.8052,2.8545,2.4998,1.7688,1.0025,0.6405,0.513
10,1974-06-16,105-08,37.5533,130.3117,16.7583,15.4944,15.4944,6.5,6.5,6.5,2.5,2.5,2.0501,1.8779,1.3888,1.0751,0.7418,0.6414
11,1981-06-09,105-08,37.5533,130.3117,16.4968,16.4968,16.4968,15.8551,14.9062,12.064682977109609,11.4164,10.0857,9.4906,6.2606,4.3824,1.3999,0.9365,0.6721
12,1977-06-19,105-08,37.5533,130.3117,17.1276,17.1276,17.1276,14.9336,13.5347,12.605935712757008,8.3289,6.4994,2.7457,2.6543,1.5756,0.9987,0.736,0.4636
13,2000-06-10,105-08,37.5533,130.3117,17.5785,17.334,15.9332,15.8191,14.4217,13.020256493208365,2.5,2.5,2.5,2.4563,1.4271,0.75,0.6186,0.5501
14,1991-06-06,105-08,37.5533,130.3117,19.0406,18.001,16.1679,16.1161,13.2613,11.662712346436985,10.3167,8.858,6.3105,1.8636,1.4261,1.1347,0.7593,0.5501
15,2000-06-10,105-08,37.5533,130.3117,17.6524,16.6246,15.2376,14.681,13.2554,11.819132941981614,8.3176,5.444,2.4589,2.2768,1.0212,0.9736,0.7207,0.5584
16,1996-06-10,105-08,37.5533,130.3117,19.136,15.6845,15.6845,12.8767,4.4671,4.4671,4.4671,3.2898,1.7645,1.7645,1.7387,1.3876,0.794,0.5463
17,1993-06-01,105-08,37.5533,130.3117,18.8394,15.9738,15.9738,15.4888,13.5774,11.58338740195739,8.6686,5.6328,3.0534,2.1041,1.2797,1.17,0.6865,0.7371
18,1993-06-01,105-08,37.5533,130.3117,19.0913,18.4553,16.3456,14.767,9.2187,9.2187,3.244,3.244,2.0285,2.0285,1.2021,0.8802,0.7277,0.439
19,1968-06-14,105-08,37.5533,130.3117,19.9538,15.9513,15.9513,11.1625,9.9865,5.267757479066948,2.5,2.5,2.5,1.6998,1.2343,1.0346,0.6579,0.532
20,1969-06-17,105-08,37.5533,130.3117,17.689,17.3964,16.4001,15.5439,14.5548,12.718301111364244,11.0486,8.8027,8.7988,1.9244,1.5776,1.1534,0.715,0.5927
21,1994-06-24,105-08,37.5533,130.3117,18.7416,16.6202,16.6202,16.1746,12.4764,12.4764,11.7395,7.7065,3.6548,2.1424,1.2418,1.3647,0.6166,0.5392
22,1969-06-17,105-08,37.5533,130.3117,16.5345,16.5345,16.5345,15.4908,14.8859,11.589015643551807,11.4853,9.9807,7.0492,2.0205,1.0419,1.1166,0.7459,0.6198
23,2004-06-13,105-08,37.5533,130.3117,16.0821,16.0821,16.0821,14.3338,14.3338,10.28148944356499,10.28148944356499,7.4836,7.4836,5.7583,4.2428,1.0621,0.8624,0.6354
24,1989-06-24,105-08,37.5533,130.3117,20.224,16.3072,16.3072,16.3072,15.0285,14.88,14.1926,9.4392,6.8324,6.4084,2.7026,1.6204,0.7966,0.4543
25,1994-06-24,105-08,37.5533,130.3117,18.6517,17.1284,16.1635,15.1763,14.5001,12.746038920121386,9.6658,9.0237,3.3295,3.2492,1.3097,1.3833,0.57,0.5557
26,1981-06-09,105-08,37.5533,130.3117,18.6967,15.6623,15.6623,15.6623,14.4585,13.139018991326425,12.165,10.2437,8.7431,5.6302,2.8668,1.2899,0.8364,0.6288
27,1999-06-05,105-08,37.5533,130.3117,20.4928,16.5973,16.5973,15.5087,13.8632,13.225455458395377,10.6907,7.0294,4.271,2.0748,1.3133,1.1945,0.7403,0.4922
28,1968-06-14,105-08,37.5533,130.3117,17.596,17.264,17.264,15.3314,14.6172,11.545200867662727,6.6446,5.8396,2.9154,2.485,1.2558,1.2733,0.7211,0.5663
29,2000-06-10,105-08,37.5533,130.3117,19.0178,15.8275,15.8275,15.4936,14.2649,13.201901038383557,10.3609,6.3919,3.5704,1.8996,1.3017,1.1915,0.8294,0.6021
30,1989-06-24,105-08,37.5533,130.3117,18.1555,17.6666,16.4199,15.778,14.688,11.641301677585687,9.6835,9.2035,9.2035,2.8453,2.8453,1.3097,0.6993,0.4524
31,1973-06-17,105-08,37.5533,130.3117,19.3495,19.3495,16.7626,15.6085,13.9128,13.9128,11.7694,8.1133,2.6205,2.3551,1.3476,1.456,0.6348,0.555
32,1995-06-08,105-08,37.5533,130.3117,18.9141,18.2955,16.4665,15.017,13.9778,12.35100538632119,10.7337,8.9471,8.8219,2.9296,1.8736,1.5039,0.6819,0.5697
33,2001-06-11,105-08,37.5533,130.3117,20.5605,19.125,16.8394,15.4705,14.1854,13.63160929581692,9.5984,9.0898,7.7325,5.8426,1.354,1.0918,0.7103,0.6055
34,2003-06-12,105-08,37.5533,130.3117,16.95,16.95,16.2481,16.2481,15.4199,14.88,14.48,9.227,8.4368,2.5461,1.1553,1.2201,0.6998,0.6352
35,2008-06-13,105-08,37.5533,130.3117,17.5531,17.5531,16.4722,16.2548,14.0695,12.359911508950132,6.0736,6.0736,3.8884,2.9932,1.1862,0.9627,0.6118,0.5816
36,1998-06-08,105-08,37.5533,130.3117,17.309,17.309,16.7904,15.3144,14.8175,13.408415819199309,10.5379,9.1919,8.4644,2.7264,2.7264,1.162,0.63,0.5477
37,1995-06-08,105-08,37.5533,130.3117,19.7145,16.6484,16.338,15.4759,14.9508,14.72395608445692,8.7477,5.6566,5.6566,1.9295,1.0491,0.9945,0.7967,0.6229
38,1989-06-24,105-08,37.5533,130.3117,18.3515,17.0161,17.0161,16.2676,15.1344,12.346504476910816,10.4829,10.4829,9.9462,5.1232,2.2965,1.4899,0.6903,0.6515
39,2000-06-10,105-08,37.5533,130.3117,18.8003,17.2061,16.121,14.5857,13.5456,11.851631144402866,10.247,9.058,8.9581,2.0493,1.3429,1.1221,0.7455,0.3753
40,1969-06-17,105-08,37.5533,130.3117,16.7046,16.7046,16.1115,16.0904,14.6349,13.063596132714059,10.2875,9.2398,2.9551,2.2675,1.3094,1.3718,0.6562,0.6047
41,1978-06-09,105-08,37.5533,130.3117,19.4971,15.0697,15.0697,15.0697,13.6114,13.504100823237362,9.5877,9.5877,8.6952,5.281,2.8157,1.3612,0.9446,0.5161
42,2007-06-13,105-08,37.5533,130.3117,18.9965,18.2507,16.3567,16.314,13.7985,13.110553025420081,11.2109,10.2401,8.6607,8.0866,1.9821,1.4802,0.9486,0.5836
43,2009-06-07,105-08,37.5533,130.3117,15.5362,15.5362,15.2665,15.2665,13.7765,12.566691245231116,12.566691245231116,10.7009,9.8243,7.3593,3.1268,1.3234,0.6582,0.6662
44,2001-06-11,105-08,37.5533,130.3117,19.1967,17.2295,17.2295,15.1318,14.7148,12.590925219655812,8.015,8.015,8.015,4.2892,1.8759,1.2447,0.8261,0.7203
45,1997-06-11,105-08,37.5533,130.3117,18.6267,17.4797,16.7906,15.3273,14.3589,12.517393168307473,10.5464,10.0374,3.4456,2.384,0.9644,0.75,0.659,0.6256
46,1991-06-06,105-08,37.5533,130.3117,16.9641,16.9641,16.9641,15.466,14.5381,13.053771486005628,11.7075,10.2674,9.7035,7.7893,1.8365,1.2811,0.7545,0.6375
