,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500
0,1980-02-22,105-09,37.5533,130.625,10.1876,10.1876,9.3131,9.3131,9.3131,9.3131,9.2996,9.2996,9.2996,9.2996,7.3874,5.5044,1.2926,1.9239
1,1981-02-21,105-09,37.5533,130.625,10.2942,9.6544,9.6544,9.2839,9.2839,7.0469,7.0469,3.4255,3.4255,2.064433325732325,1.3514,1.9385,0.7764,0.7789
2,2009-02-26,105-09,37.5533,130.625,10.006,10.006,10.006,10.006,10.006,10.006,9.2042,8.0362,8.0362,8.0362,1.5809,1.5416,0.9062,0.5736
3,2001-02-17,105-09,37.5533,130.625,10.811,10.811,10.811,10.7379,10.7379,10.7379,10.626,6.883,6.883,1.27,1.27,1.6276,1.0686,0.5922
4,2008-02-19,105-09,37.5533,130.625,10.1719,10.1719,10.1719,10.1719,10.1719,10.1719,9.8769,9.8769,9.8769,8.47158487570065,7.0642,2.0739,1.0232,0.5756
5,2009-02-26,105-09,37.5533,130.625,9.6887,9.6887,9.6887,9.6887,9.6887,9.6887,9.6887,4.2526,4.2526,2.3338349725342606,2.119,1.3728,1.1439,0.5512
6,1994-02-19,105-09,37.5533,130.625,10.203,10.203,10.203,10.203,9.4296,9.4296,8.2554,7.6916,7.6916,7.6916,2.3376,1.3366,1.2184,0.7137
7,1976-02-19,105-09,37.5533,130.625,11.0792,11.0792,10.2602,9.4602,9.4602,9.4602,9.4602,9.4602,9.4602,7.230133335629171,2.4969,1.9245,1.1788,0.6568
8,2004-02-12,105-09,37.5533,130.625,10.7497,9.9359,9.9359,9.2888,9.2888,9.2888,9.2888,9.2888,9.2888,8.818914825151346,5.6158,1.9986,0.9538,0.6475
9,1989-02-13,105-09,37.5533,130.625,9.3807,9.3807,9.3807,9.3807,9.3807,9.3807,9.3807,9.3807,9.3807,6.408248947235716,3.7916,1.3372,1.0744,0.6776
10,2009-02-26,105-09,37.5533,130.625,10.4846,10.4846,10.4846,10.3435,9.9162,9.9162,9.9162,5.0209,5.0209,1.6380696001481259,0.9993,1.2488,0.5591,0.4706
11,2009-02-26,105-09,37.5533,130.625,10.3009,10.3009,10.3009,10.3009,9.8529,9.8529,7.2185,6.8223,2.6386,2.522668142093837,0.94,1.7036,1.063,0.732
12,1996-02-14,105-09,37.5533,130.625,8.9514,8.9514,8.8759,8.8759,8.8759,8.8759,6.5186,6.5186,4.6039,3.5089981086475346,2.738,1.4178,0.8184,0.6703
13,2011-02-19,105-09,37.5533,130.625,9.8165,9.8165,9.8165,9.8165,9.8165,9.8165,9.8165,9.8165,9.8165,9.8165,8.257,2.0682,0.8593,0.6688
14,1994-02-19,105-09,37.5533,130.625,9.7511,9.7511,9.5774,9.5774,9.5037,9.5037,6.5686,3.4707,3.4707,2.556622996511129,2.556622996511129,1.2814,0.8248,0.7745
15,1989-02-13,105-09,37.5533,130.625,10.7517,10.7517,10.7517,10.7517,10.7517,10.5137,9.9985,9.9985,9.9985,9.9985,4.7307,2.1239,1.0041,0.4468
16,2009-02-26,105-09,37.5533,130.625,9.5648,9.5648,9.5648,9.5648,9.4171,9.4171,9.4171,6.0964,5.0906,3.465224438659878,2.3061,1.1555,1.1459,0.4513
17,2001-02-17,105-09,37.5533,130.625,11.6553,10.7038,9.8682,9.8682,8.7618,8.7618,8.7618,7.3993,7.3993,1.9903682071376751,1.9903682071376751,1.6995,0.43,0.4274
18,1989-02-13,105-09,37.5533,130.625,11.3292,10.5384,10.2093,10.2093,8.3068,8.3068,8.3068,8.3068,8.3068,8.3068,2.0643,1.7724,0.43,0.4234
19,2001-02-17,105-09,37.5533,130.625,11.89,11.89,10.7015,10.4647,9.6846,9.6846,9.6846,7.2313,7.2313,3.6917666624377103,3.266,1.6363,0.9262,0.8475
20,1977-02-08,105-09,37.5533,130.625,8.7755,8.7755,8.7755,8.7755,8.7755,8.1857,8.1243,6.516,6.516,2.2415266404114993,1.7363,1.7704,1.2306,0.7162
21,1977-02-08,105-09,37.5533,130.625,9.3538,9.3538,9.3538,9.2533,8.576,8.5387,7.4,7.1751,7.1751,7.1751,3.6275,1.5723,0.9499,0.5462
22,2009-02-26,105-09,37.5533,130.625,11.149,9.2716,9.2716,9.2716,9.2716,9.2716,7.7582,6.1055,2.45,2.45,2.45,0.8378,0.6744,0.6247
23,2009-02-26,105-09,37.5533,130.625,10.0723,10.0723,9.753,9.753,9.753,9.753,9.4799,6.9409,6.9409,4.160583117916034,1.9264,2.0027,1.2188,0.6201
24,2009-02-26,105-09,37.5533,130.625,11.806,10.7919,10.6038,9.8032,9.8032,9.7365,8.2457,8.2457,8.2457,2.5646654391285226,1.819,1.5468,0.9861,0.7504
25,1977-02-08,105-09,37.5533,130.625,9.8126,9.8126,9.8126,9.8126,8.9481,8.9481,8.9481,6.3537,6.3537,6.3537,1.7441,1.6605,1.1729,0.7337
26,2009-02-26,105-09,37.5533,130.625,10.0874,10.0874,10.0874,10.0327,9.6208,9.6208,9.6208,5.1881,5.1881,2.4865970270076807,2.0469,1.4051,0.43,0.6267
27,2001-02-17,105-09,37.5533,130.625,11.3073,10.6668,10.6567,9.7078,9.7078,9.7078,9.7078,8.9408,8.9408,3.4944950625618683,1.7501,0.81,0.8779,0.7574
28,2009-02-26,105-09,37.5533,130.625,10.0465,10.0465,8.9528,8.9528,8.9528,8.9528,8.9528,5.4938,5.4938,3.3074200487162644,1.043,1.9452,1.1307,0.5219
29,1981-02-21,105-09,37.5533,130.625,9.5385,9.5385,9.5385,9.5385,9.5385,9.5385,8.6923,5.1074,4.2245,3.1639344442353714,2.2045,1.8072,0.4893,0.4916
30,2008-02-19,105-09,37.5533,130.625,10.3458,10.3458,10.3458,10.3458,10.3054,10.3054,10.3054,10.3054,10.2808,9.544871879541317,6.4558,1.9225,0.7573,0.8726
31,2009-02-26,105-09,37.5533,130.625,9.9367,9.9367,9.9367,9.9367,9.9367,9.9367,9.9367,6.6604,6.6604,2.638407385042262,2.1353,1.263,0.7467,0.725
32,1994-02-19,105-09,37.5533,130.625,11.29,10.6345,10.6345,10.6345,8.892,8.892,8.892,6.8639,6.8639,1.6467552306568742,1.6467552306568742,1.7659,1.2235,0.7476
33,2001-02-17,105-09,37.5533,130.625,9.7102,9.7102,9.7102,9.7102,9.7102,9.7102,9.7102,9.7102,9.7102,9.12961549881152,1.7304,1.554,1.0292,0.6302
34,1989-02-13,105-09,37.5533,130.625,9.9734,9.9734,9.9734,9.9734,9.9734,9.9734,9.7681,9.7681,9.3891,9.00494884894625,2.1173,1.7206,1.3178,0.6171
35,1973-02-12,105-09,37.5533,130.625,10.8678,10.8678,10.4464,10.4464,10.4464,10.4464,10.4464,10.4464,10.167,7.529761703087801,7.529761703087801,1.7974,1.122,0.6553
36,1989-02-13,105-09,37.5533,130.625,11.0119,10.1522,10.1522,10.1522,9.4398,9.4398,9.4398,9.4398,8.88,8.88,1.8846,1.8468,1.5542,0.6082
37,1979-02-10,105-09,37.5533,130.625,9.797,9.797,9.797,9.797,9.797,9.797,9.797,9.797,9.797,8.842314197204924,6.5999,1.9936,0.7732,0.4363
38,1989-02-13,105-09,37.5533,130.625,12.5593,10.6215,10.6215,10.4978,10.2422,10.2422,10.2422,10.2422,9.8297,9.306869930323485,6.2397,2.7184,1.2957,0.5735
39,2009-02-26,105-09,37.5533,130.625,9.8335,9.3777,9.3777,9.3777,9.3777,9.3777,9.3777,4.7274,4.7274,1.27,0.9412,1.2112,0.5084,0.4871
40,1993-02-12,105-09,37.5533,130.625,10.2976,10.2976,10.246,10.0306,8.9082,8.9082,8.9082,8.9082,8.9082,8.9082,6.4664,1.7996,0.9158,0.5778
41,1981-02-21,105-09,37.5533,130.625,9.9249,9.9249,8.5166,8.5166,8.5166,8.5166,8.5046,4.9771,3.567,3.1032030074784354,0.94,1.0664,1.0039,0.4535
42,1972-02-15,105-09,37.5533,130.625,10.4028,10.4028,10.4028,10.4028,10.4028,10.4028,10.2997,10.2912,10.2912,9.636607200816389,9.3766,6.0547,0.7774,0.7176
43,2009-02-26,105-09,37.5533,130.625,9.8555,9.8555,9.8555,9.8555,9.8555,9.8555,9.8555,6.3698,6.3698,6.3698,2.4349,1.7597,0.8619,0.7354
44,1973-02-12,105-09,37.5533,130.625,9.0461,9.0461,9.0461,9.0461,9.0461,9.0461,9.0461,9.0461,9.0461,9.0461,7.0254,2.9272,1.8799,0.6655
45,2009-02-26,105-09,37.5533,130.625,10.3098,9.9546,8.9101,8.9101,8.9101,8.9101,8.9101,7.1256,7.1256,3.4683455408016575,1.5034,0.8344,0.43,0.41
46,1976-02-19,105-09,37.5533,130.625,11.1318,10.6999,10.6201,10.6201,10.1972,10.1972,10.1972,10.1972,8.6692,8.6692,1.0659,0.8701,0.981,0.644
