,DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500,SSH
0,1994-04-19,105-10,37.5533,130.9317,13.1166,12.5583,12.4129,11.4629,11.0966,8.0397,6.5935,5.6072,3.9293,1.3,1.2245,0.9368,0.6723,0.5227,0.41247382588772763
1,2005-04-21,105-10,37.5533,130.9317,12.7543,12.7543,12.6735,11.9738,11.3015,10.5676,10.5676,9.2828,7.7068,3.2635,2.8791,1.9237,0.8423,0.637,0.5010397075276682
2,2006-04-25,105-10,37.5533,130.9317,13.3179,13.0976,12.9892,12.6519,12.5264,11.6675,9.8113,7.0546,3.9476,2.1146,1.3506,1.0948,0.7207,0.6416,0.5004521413050006
3,2006-04-25,105-10,37.5533,130.9317,11.9766,11.7578,11.6205,11.2003,10.836,10.028,9.8446,8.4893,6.9471,2.5363,2.1832,1.7697,0.8455,0.6508,0.49498580297427835
4,2006-04-25,105-10,37.5533,130.9317,12.5184,12.2614,12.2614,12.2614,12.2614,11.78,10.8343,8.7625,6.2747,2.8507,1.8838,1.4149,0.716,0.6183,0.5217000803417944
5,1999-04-18,105-10,37.5533,130.9317,11.9213,11.7323,11.5418,11.1732,10.4801,8.5143,6.1657,6.1657,5.7416,2.7047,1.3894,1.0959,0.8345,0.6114,0.5339471516638038
6,2007-04-07,105-10,37.5533,130.9317,12.3041,12.1167,12.1167,11.9272,11.6384,9.5534,7.9562,7.6595,6.0272,2.5045,1.8197,1.3832,0.6944,0.556,0.5447478111525469
7,2007-04-07,105-10,37.5533,130.9317,12.7402,12.6135,12.6135,12.6135,12.5763,10.7219,9.5697,8.6109,6.7569,1.9843,1.9843,1.818,0.7586,0.628,0.5689290191350473
8,1996-04-07,105-10,37.5533,130.9317,10.6791,10.6134,10.6134,10.6134,10.4902,6.9158,6.9158,3.4181,2.2669,1.3,1.253,0.999,0.58,0.44,0.45765649636695827
9,2003-04-24,105-10,37.5533,130.9317,13.3069,13.3069,13.0106,13.0106,12.5763,11.7134,10.8015,10.02,8.7895,2.7969,1.9951,1.4936,0.6846,0.5516,0.5280196244157104
10,2009-04-09,105-10,37.5533,130.9317,11.4132,11.3521,10.8253,10.2231,9.5217,7.885,6.2029,3.5258,2.0496,2.0496,0.9892,0.7762,0.6921,0.5404,0.5102922576429599
11,2005-04-21,105-10,37.5533,130.9317,14.1148,13.67,13.0713,13.0449,12.3452,11.78,11.1453,10.6428,10.6006,10.45,7.4865,4.9893,0.9067,0.7362,0.6267109913598721
12,1999-04-18,105-10,37.5533,130.9317,14.26,13.67,13.0713,12.755,11.5724,10.0843,8.9398,8.9398,7.3644,2.9255,1.5341,1.1756,0.8187,0.6107,0.5908083509617086
13,2010-04-05,105-10,37.5533,130.9317,11.2674,11.1574,11.1574,10.8567,10.8567,9.5412,6.0329,5.714,3.3196,1.3,1.0649,0.8499,0.626,0.5532,0.5032291409168937
14,1993-04-16,105-10,37.5533,130.9317,11.5141,11.5141,11.154,11.0913,10.9795,10.8426,8.7426,5.5478,3.1301,3.1301,1.578,1.1146,1.0108,0.9481,0.5759266906698746
15,1995-04-13,105-10,37.5533,130.9317,11.0162,10.9241,10.7584,10.367,10.1327,9.2814,9.2814,7.5406,5.0879,2.6113,1.2391,0.8818,0.7621,0.543,0.4550370367549669
16,2002-04-18,105-10,37.5533,130.9317,14.26,13.67,13.0713,13.0449,12.5763,11.5213,8.9163,8.9163,6.4786,2.7691,1.4892,0.9904,0.873,0.9686,0.5961820058728358
17,2004-04-29,105-10,37.5533,130.9317,14.26,13.67,13.0713,12.6776,12.1478,10.8756,9.6723,9.6723,9.6723,8.3529,4.9112,3.7344,1.2318,0.9495,0.7096
18,1997-04-15,105-10,37.5533,130.9317,11.548,11.4291,11.4141,11.3173,11.0195,9.9867,8.471,8.2967,6.0616,3.9798,1.1921,0.8886,0.8089,0.5641,0.5623994816446058
19,2005-04-21,105-10,37.5533,130.9317,11.7841,11.7038,11.3539,10.5984,9.9082,7.9753,5.6595,2.7334,1.8313,1.3,0.9706,0.7755,0.5873,0.4783,0.43306632462867123
20,2012-04-09,105-10,37.5533,130.9317,10.4667,10.2221,10.2221,10.0168,9.3059,7.5249,3.7316,3.7316,2.792,1.322,1.033,0.838,0.6705,0.5528,0.477935364945223
21,2004-04-29,105-10,37.5533,130.9317,11.1158,11.1158,10.8697,10.8134,10.6798,10.4681,6.5258,5.865,3.7131,3.131,1.5106,1.1796,0.8811,0.7387,0.5765775891413801
22,2007-04-07,105-10,37.5533,130.9317,11.9319,11.8934,11.4712,11.1437,10.8956,10.8956,9.3384,9.3384,9.1712,9.1712,2.8388,1.8322,1.4936,1.1325,0.6231879876698805
23,2000-04-14,105-10,37.5533,130.9317,11.966,11.8201,11.8058,11.4453,11.2051,9.6079,8.7092,8.7092,7.7319,2.2597,1.2448,0.916,0.6946,0.5223,0.5228966257088509
24,2005-04-21,105-10,37.5533,130.9317,10.9041,10.9041,10.9041,10.9041,10.9041,10.9041,10.3765,10.3765,9.8422,4.463,2.8896,2.0076,0.8909,0.6389,0.5808851757296133
25,2007-04-07,105-10,37.5533,130.9317,12.1723,12.1723,11.93,11.9144,11.9144,11.78,10.6101,10.5793,10.3608,10.3608,5.6175,4.4251,1.4606,1.18,0.7096
26,1997-04-15,105-10,37.5533,130.9317,10.579,10.579,10.1399,10.1399,8.9155,8.2481,4.7995,3.206,1.9675,1.9675,0.9646,0.7707,0.6881,0.5139,0.46216529846736737
27,1994-04-19,105-10,37.5533,130.9317,12.3266,12.148,12.148,12.148,12.148,10.5908,9.9799,8.9631,6.9908,2.3024,1.8333,1.3971,0.7561,0.5861,0.499674252621735
28,2011-04-11,105-10,37.5533,130.9317,10.975,10.8095,10.8095,10.7044,10.578,9.0322,7.5636,7.5636,5.7087,1.9669,1.2747,0.9826,0.7612,0.5827,0.5623921189541586
29,2005-04-21,105-10,37.5533,130.9317,11.3021,11.2408,11.1761,11.0111,10.3518,8.7785,6.8539,6.8539,6.8539,3.0392,1.9079,1.1868,0.754,0.6461,0.571181721699263
30,1999-04-18,105-10,37.5533,130.9317,13.6069,13.0893,13.0521,12.5326,12.011,11.1215,9.1505,9.1505,9.1505,2.8354,2.1427,1.3558,0.7742,0.6906,0.520115682262837
31,2005-04-21,105-10,37.5533,130.9317,10.8668,10.7054,10.2484,9.1453,7.9573,4.8986,3.4174,2.6943,1.8324,1.5869,0.9704,0.7717,0.7174,0.5937,0.46067557409938276
32,2012-04-09,105-10,37.5533,130.9317,12.1265,12.1067,11.7971,11.2797,10.9217,10.4245,8.2082,8.2082,7.8694,3.1029,2.0207,1.4646,0.8897,0.653,0.4865795002028624
33,2009-04-09,105-10,37.5533,130.9317,12.0483,11.8218,11.2569,10.3614,10.0452,6.6124,6.4784,5.3441,3.3499,1.5446,1.3287,1.0152,0.8006,0.5856,0.5320966131756685
34,1997-04-15,105-10,37.5533,130.9317,10.5096,10.4776,10.4776,10.0831,9.7377,6.1977,3.7493,3.1557,1.98,1.3,0.9639,0.7709,0.58,0.4406,0.4048638058547722
35,2002-04-18,105-10,37.5533,130.9317,11.5212,11.4729,10.8508,10.3716,9.7913,7.1022,6.2221,5.9584,3.978,2.331,1.3762,0.9591,0.7966,0.6297,0.5308262127063184
36,2001-04-15,105-10,37.5533,130.9317,13.3791,13.1273,13.0713,13.0449,12.5763,10.9073,10.183,10.183,9.6597,2.2808,2.2808,3.4417,0.7177,0.6184,0.5713537776883624
37,1994-04-19,105-10,37.5533,130.9317,10.4162,10.0904,10.0904,9.5828,9.4229,5.7821,5.7821,5.7821,5.7274,1.8401,1.334,1.1144,0.6898,0.4789,0.4669109365328232
38,2008-04-09,105-10,37.5533,130.9317,11.41,11.3116,11.3116,11.1523,10.8243,10.8243,8.4062,8.4062,8.4062,3.1133,1.9623,1.4668,0.8982,0.7328,0.506657616779578
39,2007-04-07,105-10,37.5533,130.9317,12.0825,11.9775,11.9775,11.9775,11.8287,11.4432,10.7939,10.1667,9.3972,2.9748,2.1993,1.5969,0.706,0.5557,0.48713613390175775
40,2004-04-29,105-10,37.5533,130.9317,14.0584,13.67,13.0713,13.0449,12.5763,11.78,10.4496,9.4468,7.5578,2.9048,2.9048,3.1228,0.9186,0.6823,0.6583001053843371
41,2003-04-24,105-10,37.5533,130.9317,10.3658,10.0807,10.0807,10.0807,10.0807,9.3718,9.3718,9.2644,8.252,2.1879,1.9507,1.4674,0.6696,0.505,0.5037914626916009
42,2001-04-15,105-10,37.5533,130.9317,13.1256,12.8552,12.607,11.9471,11.8204,11.78,10.7223,10.6335,10.5598,5.6027,5.2196,4.197,1.1585,0.9061,0.5932028257078871
43,2010-04-05,105-10,37.5533,130.9317,14.0133,13.67,13.0713,13.0449,12.5763,11.78,11.0216,10.418,9.2574,2.108,1.5398,1.1709,0.58,0.5503,0.5231121937690607
44,2000-04-14,105-10,37.5533,130.9317,9.7125,9.3058,8.5828,6.7158,6.21,4.58,3.4872,3.4872,3.4872,3.4872,1.4626,0.9958,0.8978,0.6421,0.5488493153304101
45,2004-04-29,105-10,37.5533,130.9317,10.4783,10.4783,10.4783,10.4783,10.4783,10.4783,10.4783,10.4783,10.4783,10.45,9.2935,7.8089,1.3871,0.8106,0.7096
46,1997-04-15,105-10,37.5533,130.9317,11.6259,11.4947,11.4947,11.178,10.7619,10.3416,8.301,6.4335,3.9763,3.9763,1.2067,0.8441,0.8191,0.637,0.5291437774432346
47,2003-04-24,105-10,37.5533,130.9317,11.8317,11.6668,11.6668,11.1941,10.6869,8.4411,7.3699,5.2819,3.5743,1.3,1.0661,0.8175,0.58,0.44,0.385
48,1996-04-07,105-10,37.5533,130.9317,8.4761,8.4761,8.4761,8.4761,8.4761,7.8619,7.2771,7.2771,7.2771,1.3,1.3,1.1191,0.58,0.44,0.4956041418801931
49,2009-04-09,105-10,37.5533,130.9317,12.694,12.3817,12.015,11.5102,11.0249,10.3352,9.8321,9.8321,9.8321,3.3879,3.3204,2.4786,0.911,0.7172,0.5955733595361634
50,2011-04-11,105-10,37.5533,130.9317,9.7634,9.7634,9.7634,9.7634,9.3967,7.6117,5.9632,4.9389,3.2795,1.5711,1.0968,0.8271,0.58,0.48,0.5068810351496855
51,2010-04-05,105-10,37.5533,130.9317,11.726,11.6437,11.4491,11.2788,10.9162,10.2362,8.4304,7.8405,5.8091,2.1966,1.2764,0.9404,0.6887,0.6033,0.481565662485994
52,2003-04-24,105-10,37.5533,130.9317,12.1158,12.0978,11.7324,11.3044,11.3044,10.7259,8.6736,8.3034,6.189,3.8153,2.3704,1.9226,1.0449,0.784,0.5570342594457873
53,2002-04-18,105-10,37.5533,130.9317,11.083,10.8641,10.5648,10.3408,10.1904,8.0825,5.5007,5.5007,4.3498,2.0263,1.1371,0.857,0.7649,0.6248,0.5091181072798194
54,2011-04-11,105-10,37.5533,130.9317,14.0455,13.67,12.6321,12.5056,11.788,11.7573,10.8947,10.0856,8.8214,7.5651,3.652,2.1042,0.9939,1.0191,0.7096
55,1999-04-18,105-10,37.5533,130.9317,13.2673,12.9151,12.466,11.8878,11.3305,11.0395,8.7027,8.7027,8.7027,3.1456,2.2798,1.6791,0.9559,0.8512,0.5670040137283958
56,2005-04-21,105-10,37.5533,130.9317,10.6486,10.3582,10.3582,10.1353,9.8923,9.6742,8.4454,8.4454,7.6945,4.78,2.0941,1.4857,0.8851,0.6167,0.4965702519923989
57,1995-04-13,105-10,37.5533,130.9317,11.595,11.5355,11.473,11.1948,11.0617,10.2626,10.2626,6.8002,4.981,1.9756,1.8695,1.2856,0.5913,0.522,0.38975128770648054
58,2003-04-24,105-10,37.5533,130.9317,13.4541,13.3629,13.0713,13.0449,12.5763,11.4837,8.2583,7.3256,5.0824,1.6636,1.4179,1.0371,0.58,0.606,0.4873343426666131
59,2009-04-09,105-10,37.5533,130.9317,14.26,13.67,13.0713,13.0449,12.5763,11.3559,10.4078,9.8414,8.0186,1.8174,1.7604,1.5129,0.7832,0.5794,0.5680316806195341
60,1997-04-15,105-10,37.5533,130.9317,11.6005,11.4644,11.0345,10.0204,8.8078,6.2575,4.9839,2.6756,1.8264,1.8264,0.9623,0.7701,0.6102,0.4722,0.385
61,2004-04-29,105-10,37.5533,130.9317,11.2365,11.0001,10.9725,10.6185,10.5566,9.0656,7.862,7.1038,6.3913,4.3075,3.0264,2.3101,0.8487,0.6127,0.556020306180804
